localite,annee,mois,dni
gin_mali,2009,8,3.427
gin_mali,2009,9,4.5613
gin_mali,2009,10,6.4599
gin_mali,2009,11,6.9614
gin_mali,2009,12,6.6785
gin_mali,2010,1,8.1643
gin_mali,2010,2,8.1006
gin_mali,2010,3,6.8895
gin_mali,2010,4,5.6702
gin_mali,2010,5,4.3621
gin_mali,2010,6,4.5289
gin_mali,2010,7,4.1734
gin_mali,2010,8,3.5124
gin_mali,2010,9,4.2252
gin_mali,2010,10,5.0952
gin_mali,2010,11,7.6874
gin_mali,2010,12,7.4706
gin_mali,2011,1,6.7192
gin_mali,2011,2,8.8701
gin_mali,2011,3,8.1018
gin_mali,2011,4,6.1779
gin_mali,2011,5,5.5629
gin_mali,2011,6,4.6483
gin_mali,2011,7,4.2942
gin_mali,2011,8,4.1558
gin_mali,2011,9,5.3543
gin_mali,2011,10,5.9778
gin_mali,2011,11,7.8407
gin_mali,2011,12,8.0288
gin_mali,2012,1,8.3512
gin_mali,2012,2,6.5462
gin_mali,2012,3,6.6229
gin_mali,2012,4,5.5725
gin_mali,2012,5,5.4871
gin_mali,2012,6,4.9303
gin_mali,2012,7,3.7452
gin_mali,2012,8,3.4458
gin_mali,2012,9,4.7544
gin_mali,2012,10,5.3135
gin_mali,2012,11,6.897
gin_mali,2012,12,7.1973
gin_mali,2013,1,7.4064
gin_mali,2013,2,8.854
gin_mali,2013,3,8.1961
gin_mali,2013,4,7.2328
gin_mali,2013,5,6.0792
gin_mali,2013,6,5.0192
gin_mali,2013,7,4.7369
gin_mali,2013,8,3.1644
gin_mali,2013,9,4.4538
gin_mali,2013,10,5.7426
gin_mali,2013,11,7.2465
gin_mali,2013,12,7.4854
gin_mali,2014,1,8.1641
gin_mali,2014,2,8.8026
gin_mali,2014,3,8.562
gin_mali,2014,4,7.0712
gin_mali,2014,5,4.6684
gin_mali,2014,6,5.2614
gin_mali,2014,7,4.4357
gin_mali,2014,8,3.6513
gin_mali,2014,9,5.0418
gin_mali,2014,10,5.7821
gin_mali,2014,11,6.3898
gin_mali,2014,12,6.767
gin_mali,2015,1,6.8866
gin_mali,2015,2,8.6496
gin_mali,2015,3,7.1333
gin_mali,2015,4,5.5886
gin_mali,2015,5,5.0404
gin_mali,2015,6,5.4073
gin_mali,2015,7,3.9578
gin_mali,2015,8,3.7793
gin_mali,2015,9,4.5596
gin_mali,2015,10,4.9103
gin_mali,2015,11,6.9554
gin_mali,2015,12,5.5124
gin_mali,2016,1,5.8561
gin_mali,2016,2,7.437
gin_mali,2016,3,8.3534
gin_mali,2016,4,6.2496
gin_mali,2016,5,5.4211
gin_mali,2016,6,5.3048
gin_mali,2016,7,3.7524
gin_mali,2016,8,3.3142
gin_mali,2016,9,4.7568
gin_mali,2016,10,6.0307
gin_mali,2016,11,6.4354
gin_mali,2016,12,7.0344
gin_mali,2017,1,8.7393
gin_mali,2017,2,7.6763
gin_mali,2017,3,7.7709
gin_mali,2017,4,7.1463
gin_mali,2017,5,5.0564
gin_mali,2017,6,5.2729
gin_mali,2017,7,3.9969
gin_mali,2017,8,3.7276
gin_mali,2017,9,5.6897
gin_mali,2017,10,7.2749
gin_mali,2017,11,6.6652
gin_mali,2017,12,7.4102
gin_mali,2018,1,7.5374
gin_mali,2018,2,6.8479
gin_mali,2018,3,8.1672
gin_mali,2018,4,6.83
gin_mali,2018,5,6.6898
gin_mali,2018,6,4.3161
gin_mali,2018,7,3.4657
gin_mali,2018,8,3.0071
gin_mali,2018,9,3.9774
gin_mali,2018,10,5.9553
gin_mali,2018,11,6.196
gin_mali,2018,12,8.1015
gin_mali,2019,1,7.7347
gin_mali,2019,2,7.5231
gin_mali,2019,3,7.6936
gin_mali,2019,4,6.8163
gin_mali,2019,5,6.2177
gin_mali,2019,6,5.6827
gin_mali,2019,7,3.9571
gin_mali,2019,8,3.0908
gin_mali,2019,9,5.2608
gin_mali,2019,10,6.4568
gin_mali,2019,11,7.8227
gin_mali,2019,12,8.678
gin_mali,2020,1,7.3785
gin_mali,2020,2,8.4576
gin_mali,2020,3,8.3166
gin_mali,2020,4,6.0796
gin_mali,2020,5,5.415
gin_mali,2020,6,5.6025
gin_mali,2020,7,3.5539
gin_mali,2020,8,2.9587
gin_mali,2020,9,4.6961
gin_mali,2020,10,7.498
gin_mali,2020,11,8.5567
gin_mali,2020,12,8.3738
gin_mali,2021,1,8.1448
gin_mali,2021,2,7.6377
gin_mali,2021,3,8.0511
gin_mali,2021,4,8.0046
gin_mali,2021,5,6.0499
gin_mali,2021,6,5.1512
gin_mali,2021,7,4.3966
gin_mali,2021,8,3.6859
gin_mali,2021,9,5.419
gin_mali,2021,10,4.9535
gin_mali,2021,11,6.9067
gin_mali,2021,12,6.8867
gin_mali,2022,1,7.9151
gin_mali,2022,2,8.4036
gin_mali,2022,3,7.5182
gin_mali,2022,4,7.4554
gin_mali,2022,5,5.7474
gin_mali,2022,6,5.0786
gin_mali,2022,7,3.4591
gin_mali,2022,8,3.3524
gin_mali,2022,9,4.0799
gin_mali,2022,10,5.5075
gin_mali,2022,11,6.6285
gin_mali,2022,12,6.6786
gin_mali,2023,1,8.4827
gin_mali,2023,2,7.4844
gin_mali,2023,3,8.6202
gin_mali,2023,4,7.8929
gin_mali,2023,5,4.4663
gin_mali,2023,6,5.2783
gin_mali,2023,7,4.6345
gin_mali,2023,8,3.8721
gin_mali,2023,9,5.4328
gin_mali,2023,10,5.1448
gin_mali,2023,11,7.7374
gin_mali,2023,12,7.6855
gin_mamou,2004,2,4.6914
gin_mamou,2004,3,3.9833
gin_mamou,2004,4,2.4928
gin_mamou,2004,5,3.7035
gin_mamou,2004,6,3.6716
gin_mamou,2004,7,2.9951
gin_mamou,2004,8,3.5349
gin_mamou,2004,9,3.9237
gin_mamou,2004,10,4.8684
gin_mamou,2004,11,5.3355
gin_mamou,2004,12,5.015
gin_mamou,2005,1,5.1034
gin_mamou,2005,2,4.4296
gin_mamou,2005,3,4.4967
gin_mamou,2005,4,2.9994
gin_mamou,2005,5,3.8083
gin_mamou,2005,6,3.3044
gin_mamou,2005,7,3.7846
gin_mamou,2005,8,3.6597
gin_mamou,2005,9,3.7622
gin_mamou,2005,10,4.2588
gin_mamou,2005,11,4.728
gin_mamou,2005,12,6.1715
gin_mamou,2006,1,5.9923
gin_mamou,2006,2,5.8959
gin_mamou,2006,3,4.6832
gin_mamou,2006,4,3.1127
gin_mamou,2006,5,3.738
gin_mamou,2006,6,3.6263
gin_mamou,2006,7,3.682
gin_mamou,2006,8,2.9402
gin_mamou,2006,9,3.8337
gin_mamou,2006,10,4.0867
gin_mamou,2006,11,6.4317
gin_mamou,2006,12,6.446
gin_mamou,2007,1,5.3978
gin_mamou,2007,2,5.695
gin_mamou,2007,3,4.1825
gin_mamou,2007,4,2.9835
gin_mamou,2007,5,3.242
gin_mamou,2007,6,3.4856
gin_mamou,2007,7,3.2326
gin_mamou,2007,8,2.8542
gin_mamou,2007,9,3.6163
gin_mamou,2007,10,4.2178
gin_mamou,2007,11,5.4416
gin_mamou,2007,12,6.8936
gin_mamou,2008,1,6.7314
gin_mamou,2008,2,5.2926
gin_mamou,2008,3,5.0361
gin_mamou,2008,4,2.8518
gin_mamou,2008,5,3.6129
gin_mamou,2008,6,3.5458
gin_mamou,2008,7,3.5088
gin_mamou,2008,8,3.1791
gin_mamou,2008,9,3.7892
gin_mamou,2008,10,3.6187
gin_mamou,2008,11,6.0244
gin_mamou,2008,12,6.1062
gin_mamou,2009,1,5.9809
gin_mamou,2009,2,5.7263
gin_mamou,2009,3,4.2274
gin_mamou,2009,4,2.6131
gin_mamou,2009,5,3.7164
gin_mamou,2009,6,3.8027
gin_mamou,2009,7,3.4714
gin_mamou,2009,8,3.4184
gin_mamou,2009,9,3.4941
gin_mamou,2009,10,4.1669
gin_mamou,2009,11,5.2893
gin_mamou,2009,12,6.0555
gin_mamou,2010,1,6.6042
gin_mamou,2010,2,6.0785
gin_mamou,2010,3,3.9356
gin_mamou,2010,4,2.6789
gin_mamou,2010,5,2.9221
gin_mamou,2010,6,3.649
gin_mamou,2010,7,3.203
gin_mamou,2010,8,3.0045
gin_mamou,2010,9,3.3922
gin_mamou,2010,10,4.386
gin_mamou,2010,11,5.7103
gin_mamou,2010,12,6.1078
gin_mamou,2011,1,5.2777
gin_mamou,2011,2,6.4966
gin_mamou,2011,3,4.8148
gin_mamou,2011,4,3.1584
gin_mamou,2011,5,3.6386
gin_mamou,2011,6,3.4861
gin_mamou,2011,7,3.1087
gin_mamou,2011,8,3.4661
gin_mamou,2011,9,3.6464
gin_mamou,2011,10,4.4105
gin_mamou,2011,11,5.2396
gin_mamou,2011,12,6.4497
gin_mamou,2012,1,6.6913
gin_mamou,2012,2,4.6456
gin_mamou,2012,3,3.8547
gin_mamou,2012,4,2.6309
gin_mamou,2012,5,3.5187
gin_mamou,2012,6,3.2979
gin_mamou,2012,7,3.0522
gin_mamou,2012,8,2.917
gin_mamou,2012,9,3.8248
gin_mamou,2012,10,3.7807
gin_mamou,2012,11,4.839
gin_mamou,2012,12,6.1551
gin_mamou,2013,1,6.358
gin_mamou,2013,2,6.8429
gin_mamou,2013,3,5.9268
gin_mamou,2013,4,3.2437
gin_mamou,2013,5,3.7838
gin_mamou,2013,6,3.4396
gin_mamou,2013,7,3.6086
gin_mamou,2013,8,2.1268
gin_mamou,2013,9,3.6411
gin_mamou,2013,10,4.1085
gin_mamou,2013,11,6.2358
gin_mamou,2013,12,6.5689
gin_mamou,2014,1,6.0821
gin_mamou,2014,2,6.3472
gin_mamou,2014,3,5.8132
gin_mamou,2014,4,3.4249
gin_mamou,2014,5,3.4628
gin_mamou,2014,6,4.0294
gin_mamou,2014,7,3.6624
gin_mamou,2014,8,3.0908
gin_mamou,2014,9,3.4079
gin_mamou,2014,10,4.0337
gin_mamou,2014,11,4.4163
gin_mamou,2014,12,5.3527
gin_mamou,2015,1,5.2844
gin_mamou,2015,2,6.1579
gin_mamou,2015,3,4.8975
gin_mamou,2015,4,2.6394
gin_mamou,2015,5,3.0446
gin_mamou,2015,6,3.3594
gin_mamou,2015,7,3.2074
gin_mamou,2015,8,2.9783
gin_mamou,2015,9,4.1104
gin_mamou,2015,10,4.5556
gin_mamou,2015,11,5.9347
gin_mamou,2015,12,4.639
gin_mamou,2016,1,4.7085
gin_mamou,2016,2,5.432
gin_mamou,2016,3,5.4527
gin_mamou,2016,4,2.7407
gin_mamou,2016,5,3.9582
gin_mamou,2016,6,3.6766
gin_mamou,2016,7,2.7991
gin_mamou,2016,8,3.5627
gin_mamou,2016,9,3.8458
gin_mamou,2016,10,4.0719
gin_mamou,2016,11,4.6834
gin_mamou,2016,12,5.4944
gin_mamou,2017,1,7.199
gin_mamou,2017,2,5.542
gin_mamou,2017,3,4.9566
gin_mamou,2017,4,3.2229
gin_mamou,2017,5,3.3695
gin_mamou,2017,6,3.4108
gin_mamou,2017,7,3.1228
gin_mamou,2017,8,2.8689
gin_mamou,2017,9,3.905
gin_mamou,2017,10,5.0192
gin_mamou,2017,11,4.6774
gin_mamou,2017,12,5.6097
gin_mamou,2018,1,5.5594
gin_mamou,2018,2,5.2595
gin_mamou,2018,3,5.093
gin_mamou,2018,4,3.6875
gin_mamou,2018,5,4.3214
gin_mamou,2018,6,3.0102
gin_mamou,2018,7,3.1039
gin_mamou,2018,8,2.5943
gin_mamou,2018,9,3.5485
gin_mamou,2018,10,4.4119
gin_mamou,2018,11,5.1234
gin_mamou,2018,12,7.3802
gin_mamou,2019,1,6.7085
gin_mamou,2019,2,5.8658
gin_mamou,2019,3,5.0849
gin_mamou,2019,4,3.2851
gin_mamou,2019,5,4.0275
gin_mamou,2019,6,4.1031
gin_mamou,2019,7,3.4963
gin_mamou,2019,8,3.1295
gin_mamou,2019,9,3.3215
gin_mamou,2019,10,4.9857
gin_mamou,2019,11,5.7222
gin_mamou,2019,12,7.7159
gin_mamou,2020,1,5.5407
gin_mamou,2020,2,6.111
gin_mamou,2020,3,5.3681
gin_mamou,2020,4,3.4644
gin_mamou,2020,5,3.3264
gin_mamou,2020,6,4.1381
gin_mamou,2020,7,2.8805
gin_mamou,2020,8,2.322
gin_mamou,2020,9,3.7139
gin_mamou,2020,10,5.5373
gin_mamou,2020,11,6.6869
gin_mamou,2020,12,6.6666
gin_mamou,2021,1,6.9334
gin_mamou,2021,2,5.6236
gin_mamou,2021,3,4.9911
gin_mamou,2021,4,4.5382
gin_mamou,2021,5,4.159
gin_mamou,2021,6,3.9962
gin_mamou,2021,7,3.4914
gin_mamou,2021,8,2.7589
gin_mamou,2021,9,4.0576
gin_mamou,2021,10,4.5096
gin_mamou,2021,11,5.95
gin_mamou,2021,12,6.0138
gin_mamou,2022,1,6.7063
gin_mamou,2022,2,6.2279
gin_mamou,2022,3,5.307
gin_mamou,2022,4,4.8876
gin_mamou,2022,5,3.6982
gin_mamou,2022,6,3.899
gin_mamou,2022,7,2.6166
gin_mamou,2022,8,3.136
gin_mamou,2022,9,3.8625
gin_mamou,2022,10,4.3656
gin_mamou,2022,11,5.1301
gin_mamou,2022,12,6.056
gin_mamou,2023,1,7.2137
gin_mamou,2023,2,5.765
gin_mamou,2023,3,5.9891
gin_mamou,2023,4,4.9912
gin_mamou,2023,5,3.6706
gin_mamou,2023,6,3.5823
gin_mamou,2023,7,3.6531
gin_mamou,2023,8,2.9869
gin_mamou,2023,9,4.0722
gin_mamou,2023,10,3.6587
gin_mamou,2023,11,5.5919
gin_mamou,2023,12,6.6918
gin_mandiana,2004,2,4.2964
gin_mandiana,2004,3,3.2799
gin_mandiana,2004,4,2.9783
gin_mandiana,2004,5,4.3365
gin_mandiana,2004,6,3.9079
gin_mandiana,2004,7,4.0853
gin_mandiana,2004,8,4.3218
gin_mandiana,2004,9,4.8182
gin_mandiana,2004,10,6.021
gin_mandiana,2004,11,5.7713
gin_mandiana,2004,12,4.8451
gin_mandiana,2005,1,4.7198
gin_mandiana,2005,2,4.358
gin_mandiana,2005,3,4.0653
gin_mandiana,2005,4,3.871
gin_mandiana,2005,5,4.4547
gin_mandiana,2005,6,3.8525
gin_mandiana,2005,7,4.4605
gin_mandiana,2005,8,4.1804
gin_mandiana,2005,9,4.7058
gin_mandiana,2005,10,5.3198
gin_mandiana,2005,11,5.3041
gin_mandiana,2005,12,6.6636
gin_mandiana,2006,1,6.4806
gin_mandiana,2006,2,6.0941
gin_mandiana,2006,3,3.744
gin_mandiana,2006,4,3.6791
gin_mandiana,2006,5,4.1174
gin_mandiana,2006,6,4.1098
gin_mandiana,2006,7,4.6162
gin_mandiana,2006,8,3.7607
gin_mandiana,2006,9,4.6229
gin_mandiana,2006,10,5.1009
gin_mandiana,2006,11,7.1957
gin_mandiana,2006,12,6.1494
gin_mandiana,2007,1,5.0141
gin_mandiana,2007,2,5.9093
gin_mandiana,2007,3,3.9131
gin_mandiana,2007,4,3.129
gin_mandiana,2007,5,3.8402
gin_mandiana,2007,6,4.6977
gin_mandiana,2007,7,4.0507
gin_mandiana,2007,8,4.1076
gin_mandiana,2007,9,4.589
gin_mandiana,2007,10,4.9043
gin_mandiana,2007,11,5.3484
gin_mandiana,2007,12,6.6129
gin_mandiana,2008,1,6.8257
gin_mandiana,2008,2,5.1184
gin_mandiana,2008,3,4.7101
gin_mandiana,2008,4,3.8153
gin_mandiana,2008,5,4.4402
gin_mandiana,2008,6,4.6812
gin_mandiana,2008,7,4.5168
gin_mandiana,2008,8,4.4489
gin_mandiana,2008,9,4.2816
gin_mandiana,2008,10,4.7648
gin_mandiana,2008,11,6.4859
gin_mandiana,2008,12,6.3183
gin_mandiana,2009,1,6.086
gin_mandiana,2009,2,4.8683
gin_mandiana,2009,3,3.5413
gin_mandiana,2009,4,3.7228
gin_mandiana,2009,5,4.4822
gin_mandiana,2009,6,4.7586
gin_mandiana,2009,7,4.0057
gin_mandiana,2009,8,3.8896
gin_mandiana,2009,9,4.5752
gin_mandiana,2009,10,5.3703
gin_mandiana,2009,11,5.9206
gin_mandiana,2009,12,6.4742
gin_mandiana,2010,1,7.0188
gin_mandiana,2010,2,6.2724
gin_mandiana,2010,3,3.6332
gin_mandiana,2010,4,2.9483
gin_mandiana,2010,5,3.9639
gin_mandiana,2010,6,4.0069
gin_mandiana,2010,7,4.0955
gin_mandiana,2010,8,3.9166
gin_mandiana,2010,9,4.4703
gin_mandiana,2010,10,5.4144
gin_mandiana,2010,11,5.97
gin_mandiana,2010,12,6.8883
gin_mandiana,2011,1,6.0404
gin_mandiana,2011,2,6.8285
gin_mandiana,2011,3,4.6586
gin_mandiana,2011,4,3.9375
gin_mandiana,2011,5,4.0146
gin_mandiana,2011,6,3.7454
gin_mandiana,2011,7,3.6849
gin_mandiana,2011,8,4.2876
gin_mandiana,2011,9,4.5944
gin_mandiana,2011,10,4.6737
gin_mandiana,2011,11,6.6551
gin_mandiana,2011,12,6.3874
gin_mandiana,2012,1,6.8914
gin_mandiana,2012,2,4.6569
gin_mandiana,2012,3,3.1498
gin_mandiana,2012,4,3.317
gin_mandiana,2012,5,4.1839
gin_mandiana,2012,6,3.9718
gin_mandiana,2012,7,3.8136
gin_mandiana,2012,8,4.4014
gin_mandiana,2012,9,4.613
gin_mandiana,2012,10,5.1549
gin_mandiana,2012,11,6.4357
gin_mandiana,2012,12,6.3046
gin_mandiana,2013,1,6.9093
gin_mandiana,2013,2,7.2074
gin_mandiana,2013,3,4.9769
gin_mandiana,2013,4,4.0899
gin_mandiana,2013,5,4.9957
gin_mandiana,2013,6,4.263
gin_mandiana,2013,7,4.3285
gin_mandiana,2013,8,3.8457
gin_mandiana,2013,9,5.1189
gin_mandiana,2013,10,5.5813
gin_mandiana,2013,11,7.1761
gin_mandiana,2013,12,6.5108
gin_mandiana,2014,1,6.1734
gin_mandiana,2014,2,6.3681
gin_mandiana,2014,3,4.6778
gin_mandiana,2014,4,4.5239
gin_mandiana,2014,5,4.1771
gin_mandiana,2014,6,4.3248
gin_mandiana,2014,7,4.496
gin_mandiana,2014,8,4.0216
gin_mandiana,2014,9,4.578
gin_mandiana,2014,10,5.6828
gin_mandiana,2014,11,5.1049
gin_mandiana,2014,12,5.9251
gin_mandiana,2015,1,5.4813
gin_mandiana,2015,2,6.244
gin_mandiana,2015,3,4.0363
gin_mandiana,2015,4,3.625
gin_mandiana,2015,5,4.0074
gin_mandiana,2015,6,3.9862
gin_mandiana,2015,7,4.1224
gin_mandiana,2015,8,4.1593
gin_mandiana,2015,9,4.7197
gin_mandiana,2015,10,5.1568
gin_mandiana,2015,11,6.2865
gin_mandiana,2015,12,4.8954
gin_mandiana,2016,1,4.593
gin_mandiana,2016,2,4.867
gin_mandiana,2016,3,4.9818
gin_mandiana,2016,4,4.0361
gin_mandiana,2016,5,4.3446
gin_mandiana,2016,6,4.2694
gin_mandiana,2016,7,3.7724
gin_mandiana,2016,8,4.1466
gin_mandiana,2016,9,4.4419
gin_mandiana,2016,10,5.2086
gin_mandiana,2016,11,5.6272
gin_mandiana,2016,12,5.8952
gin_mandiana,2017,1,7.3056
gin_mandiana,2017,2,5.1083
gin_mandiana,2017,3,4.8862
gin_mandiana,2017,4,4.3753
gin_mandiana,2017,5,4.279
gin_mandiana,2017,6,4.5114
gin_mandiana,2017,7,4.4692
gin_mandiana,2017,8,3.8014
gin_mandiana,2017,9,4.7305
gin_mandiana,2017,10,5.5171
gin_mandiana,2017,11,5.4168
gin_mandiana,2017,12,5.3182
gin_mandiana,2018,1,5.5084
gin_mandiana,2018,2,4.8601
gin_mandiana,2018,3,5.358
gin_mandiana,2018,4,4.1211
gin_mandiana,2018,5,4.358
gin_mandiana,2018,6,4.2828
gin_mandiana,2018,7,4.273
gin_mandiana,2018,8,3.5609
gin_mandiana,2018,9,4.0895
gin_mandiana,2018,10,5.1423
gin_mandiana,2018,11,5.9329
gin_mandiana,2018,12,7.3613
gin_mandiana,2019,1,7.8058
gin_mandiana,2019,2,5.8633
gin_mandiana,2019,3,4.4922
gin_mandiana,2019,4,4.2805
gin_mandiana,2019,5,4.2177
gin_mandiana,2019,6,4.7619
gin_mandiana,2019,7,4.2699
gin_mandiana,2019,8,4.4584
gin_mandiana,2019,9,4.1521
gin_mandiana,2019,10,5.2833
gin_mandiana,2019,11,7.1366
gin_mandiana,2019,12,7.9861
gin_mandiana,2020,1,5.6364
gin_mandiana,2020,2,6.5672
gin_mandiana,2020,3,4.3779
gin_mandiana,2020,4,3.7016
gin_mandiana,2020,5,4.164
gin_mandiana,2020,6,4.2485
gin_mandiana,2020,7,3.6726
gin_mandiana,2020,8,3.6224
gin_mandiana,2020,9,4.3063
gin_mandiana,2020,10,5.8446
gin_mandiana,2020,11,7.8012
gin_mandiana,2020,12,7.6853
gin_mandiana,2021,1,7.421
gin_mandiana,2021,2,5.8401
gin_mandiana,2021,3,4.5113
gin_mandiana,2021,4,4.6891
gin_mandiana,2021,5,4.3629
gin_mandiana,2021,6,4.3895
gin_mandiana,2021,7,3.7269
gin_mandiana,2021,8,3.1409
gin_mandiana,2021,9,4.2369
gin_mandiana,2021,10,5.0989
gin_mandiana,2021,11,6.5591
gin_mandiana,2021,12,6.2177
gin_mandiana,2022,1,7.1047
gin_mandiana,2022,2,6.1637
gin_mandiana,2022,3,4.6793
gin_mandiana,2022,4,4.9518
gin_mandiana,2022,5,4.0706
gin_mandiana,2022,6,4.4056
gin_mandiana,2022,7,3.9795
gin_mandiana,2022,8,3.5026
gin_mandiana,2022,9,4.1903
gin_mandiana,2022,10,4.5895
gin_mandiana,2022,11,5.4981
gin_mandiana,2022,12,6.0443
gin_mandiana,2023,1,7.1032
gin_mandiana,2023,2,6.1217
gin_mandiana,2023,3,5.6269
gin_mandiana,2023,4,5.2948
gin_mandiana,2023,5,3.9095
gin_mandiana,2023,6,3.9257
gin_mandiana,2023,7,4.5085
gin_mandiana,2023,8,3.7953
gin_mandiana,2023,9,5.1017
gin_mandiana,2023,10,4.6864
gin_mandiana,2023,11,6.0112
gin_mandiana,2023,12,6.2061
gin_nzerekore,2004,2,3.1354
gin_nzerekore,2004,3,2.3949
gin_nzerekore,2004,4,2.7901
gin_nzerekore,2004,5,2.94
gin_nzerekore,2004,6,2.9323
gin_nzerekore,2004,7,2.6014
gin_nzerekore,2004,8,3.251
gin_nzerekore,2004,9,3.6445
gin_nzerekore,2004,10,4.0699
gin_nzerekore,2004,11,4.9803
gin_nzerekore,2004,12,4.1767
gin_nzerekore,2005,1,4.0147
gin_nzerekore,2005,2,3.3872
gin_nzerekore,2005,3,3.4995
gin_nzerekore,2005,4,3.3265
gin_nzerekore,2005,5,3.6529
gin_nzerekore,2005,6,2.6848
gin_nzerekore,2005,7,2.7407
gin_nzerekore,2005,8,2.9743
gin_nzerekore,2005,9,3.8367
gin_nzerekore,2005,10,4.0013
gin_nzerekore,2005,11,4.0618
gin_nzerekore,2005,12,4.7224
gin_nzerekore,2006,1,4.901
gin_nzerekore,2006,2,3.2929
gin_nzerekore,2006,3,2.8046
gin_nzerekore,2006,4,3.45
gin_nzerekore,2006,5,4.0677
gin_nzerekore,2006,6,3.317
gin_nzerekore,2006,7,3.0837
gin_nzerekore,2006,8,2.6496
gin_nzerekore,2006,9,3.3211
gin_nzerekore,2006,10,3.9916
gin_nzerekore,2006,11,5.271
gin_nzerekore,2006,12,4.6897
gin_nzerekore,2007,1,3.7645
gin_nzerekore,2007,2,3.6881
gin_nzerekore,2007,3,2.2515
gin_nzerekore,2007,4,2.8616
gin_nzerekore,2007,5,3.3859
gin_nzerekore,2007,6,3.3679
gin_nzerekore,2007,7,2.8562
gin_nzerekore,2007,8,2.6979
gin_nzerekore,2007,9,3.1813
gin_nzerekore,2007,10,3.4617
gin_nzerekore,2007,11,3.9905
gin_nzerekore,2007,12,4.9233
gin_nzerekore,2008,1,5.6682
gin_nzerekore,2008,2,3.3881
gin_nzerekore,2008,3,2.9921
gin_nzerekore,2008,4,3.0713
gin_nzerekore,2008,5,3.2024
gin_nzerekore,2008,6,3.365
gin_nzerekore,2008,7,2.891
gin_nzerekore,2008,8,2.8904
gin_nzerekore,2008,9,2.9907
gin_nzerekore,2008,10,3.8711
gin_nzerekore,2008,11,4.2385
gin_nzerekore,2008,12,4.4384
gin_nzerekore,2009,1,4.5357
gin_nzerekore,2009,2,3.5959
gin_nzerekore,2009,3,2.6406
gin_nzerekore,2009,4,2.5762
gin_nzerekore,2009,5,3.5007
gin_nzerekore,2009,6,3.6001
gin_nzerekore,2009,7,2.1668
gin_nzerekore,2009,8,2.4085
gin_nzerekore,2009,9,3.503
gin_nzerekore,2009,10,3.8482
gin_nzerekore,2009,11,4.2514
gin_nzerekore,2009,12,4.8059
gin_nzerekore,2010,1,4.7629
gin_nzerekore,2010,2,4.6047
gin_nzerekore,2010,3,2.6467
gin_nzerekore,2010,4,2.8777
gin_nzerekore,2010,5,3.1756
gin_nzerekore,2010,6,3.092
gin_nzerekore,2010,7,2.727
gin_nzerekore,2010,8,2.3948
gin_nzerekore,2010,9,3.4739
gin_nzerekore,2010,10,3.9505
gin_nzerekore,2010,11,4.3789
gin_nzerekore,2010,12,4.4346
gin_nzerekore,2011,1,3.9549
gin_nzerekore,2011,2,4.143
gin_nzerekore,2011,3,3.9689
gin_nzerekore,2011,4,2.9949
gin_nzerekore,2011,5,3.2626
gin_nzerekore,2011,6,3.1416
gin_nzerekore,2011,7,2.1814
gin_nzerekore,2011,8,2.8884
gin_nzerekore,2011,9,4.037
gin_nzerekore,2011,10,3.6113
gin_nzerekore,2011,11,4.4866
gin_nzerekore,2011,12,4.9418
gin_nzerekore,2012,1,5.1089
gin_nzerekore,2012,2,3.1419
gin_nzerekore,2012,3,2.3213
gin_nzerekore,2012,4,3.1307
gin_nzerekore,2012,5,3.4051
gin_nzerekore,2012,6,3.5094
gin_nzerekore,2012,7,2.49
gin_nzerekore,2012,8,2.614
gin_nzerekore,2012,9,3.4991
gin_nzerekore,2012,10,3.8847
gin_nzerekore,2012,11,4.498
gin_nzerekore,2012,12,4.9569
gin_nzerekore,2013,1,5.1763
gin_nzerekore,2013,2,4.2713
gin_nzerekore,2013,3,4.1692
gin_nzerekore,2013,4,3.8989
gin_nzerekore,2013,5,3.3648
gin_nzerekore,2013,6,3.4823
gin_nzerekore,2013,7,2.8312
gin_nzerekore,2013,8,2.2364
gin_nzerekore,2013,9,3.4068
gin_nzerekore,2013,10,3.8878
gin_nzerekore,2013,11,4.8693
gin_nzerekore,2013,12,5.1997
gin_nzerekore,2014,1,4.8345
gin_nzerekore,2014,2,3.8337
gin_nzerekore,2014,3,2.6081
gin_nzerekore,2014,4,3.6553
gin_nzerekore,2014,5,3.5827
gin_nzerekore,2014,6,2.9661
gin_nzerekore,2014,7,2.6569
gin_nzerekore,2014,8,2.4826
gin_nzerekore,2014,9,3.286
gin_nzerekore,2014,10,4.0593
gin_nzerekore,2014,11,4.2896
gin_nzerekore,2014,12,4.8345
gin_nzerekore,2015,1,4.1531
gin_nzerekore,2015,2,4.3338
gin_nzerekore,2015,3,2.2914
gin_nzerekore,2015,4,2.8171
gin_nzerekore,2015,5,3.8666
gin_nzerekore,2015,6,3.0148
gin_nzerekore,2015,7,2.9282
gin_nzerekore,2015,8,2.498
gin_nzerekore,2015,9,3.9474
gin_nzerekore,2015,10,4.0145
gin_nzerekore,2015,11,4.97
gin_nzerekore,2015,12,4.2998
gin_nzerekore,2016,1,4.1502
gin_nzerekore,2016,2,3.4909
gin_nzerekore,2016,3,3.073
gin_nzerekore,2016,4,3.5273
gin_nzerekore,2016,5,3.4236
gin_nzerekore,2016,6,2.9831
gin_nzerekore,2016,7,2.5904
gin_nzerekore,2016,8,2.4407
gin_nzerekore,2016,9,3.1911
gin_nzerekore,2016,10,4.2779
gin_nzerekore,2016,11,4.1857
