localite,date,ghi,dni,dhi,kt,albedo,t2m,rh2m,vent_2m,vent_10m,precipitation
gin_kankan,1987-07-13,5.844,,5.3496,,,24.94,86.62,1.11,1.69,16.77
gin_kankan,1987-07-14,6.6017,,3.5232,,,24.77,87.91,1.02,1.6,12.47
gin_kankan,1987-07-15,4.9298,,2.5248,,,25.93,81.81,1.58,2.34,10.59
gin_kankan,1987-07-16,5.4218,,3.8928,,,26.07,84.11,1.25,1.91,8.59
gin_kankan,1987-07-17,4.4434,,4.3488,,,25.42,86.93,2.06,3.13,13.58
gin_kankan,1987-07-18,6.4867,,2.7888,,,24.11,88.54,1.72,2.6,11.38
gin_kankan,1987-07-19,5.9664,,4.7472,,,23.75,91.37,1.31,2.09,12.8
gin_kankan,1987-07-20,6.1039,,5.0376,,,24.77,88.45,1.33,2.14,8.17
gin_kankan,1987-07-21,5.7955,,4.2792,,,25.5,83.27,1.25,1.91,13.53
gin_kankan,1987-07-22,5.778,,4.992,,,25.44,84.54,0.88,1.52,6.1
gin_kankan,1987-07-23,5.5054,,3.2208,,,25.45,85.35,1.05,1.6,34.99
gin_kankan,1987-07-24,5.3741,,4.8936,,,24.24,90.31,2.43,3.73,9.9
gin_kankan,1987-07-25,3.3425,,3.0408,,,25.0,87.15,1.56,2.38,3.57
gin_kankan,1987-07-26,5.4007,,4.9296,,,24.71,84.67,1.22,1.9,13.45
gin_kankan,1987-07-27,4.362,,3.7344,,,24.82,87.03,1.1,1.69,15.28
gin_kankan,1987-07-28,5.3501,,4.9488,,,23.38,92.08,2.0,3.04,18.19
gin_kankan,1987-07-29,5.8968,,4.4256,,,23.92,88.77,1.2,1.95,11.01
gin_kankan,1987-07-30,5.8327,,4.6608,,,25.98,82.45,1.53,2.23,4.02
gin_kankan,1987-07-31,3.845,,3.3984,,,24.96,88.65,2.09,3.24,10.9
gin_kankan,1987-08-01,5.9878,,4.2264,,,24.06,86.45,1.38,2.2,0.83
gin_kankan,1987-08-02,6.1654,,3.9432,,,23.85,88.13,1.55,2.37,6.21
gin_kankan,1987-08-03,4.056,,3.624,,,23.93,90.28,1.56,2.46,10.2
gin_kankan,1987-08-04,5.7737,,5.5176,,,24.9,88.29,1.26,2.06,14.34
gin_kankan,1987-08-05,6.0259,,5.1528,,,23.9,94.21,2.13,3.24,21.76
gin_kankan,1987-08-06,6.1915,,5.448,,,23.47,91.0,1.12,1.79,16.35
gin_kankan,1987-08-07,4.3776,,3.528,,,23.39,90.81,0.95,1.54,22.4
gin_kankan,1987-08-08,5.5606,,5.604,,,23.75,89.85,1.25,2.0,11.02
gin_kankan,1987-08-09,6.3238,,3.6096,,,23.91,90.11,2.04,3.12,7.08
gin_kankan,1987-08-10,2.5678,,2.0376,,,23.15,91.97,1.66,2.59,8.74
gin_kankan,1987-08-11,5.093,,3.3744,,,24.54,81.86,0.88,1.32,13.1
gin_kankan,1987-08-12,6.107,,5.3136,,,24.53,86.01,1.67,2.62,6.81
gin_kankan,1987-08-13,4.8566,,2.9712,,,23.65,90.99,2.11,3.26,14.04
gin_kankan,1987-08-14,6.1082,,4.6512,,,23.77,90.15,2.22,3.44,8.48
gin_kankan,1987-08-15,1.7911,,1.4088,,,24.26,89.9,2.0,3.09,14.19
gin_kankan,1987-08-16,4.0056,,3.6936,,,23.58,94.02,1.93,2.98,22.39
gin_kankan,1987-08-17,5.8685,,4.92,,,23.97,90.46,2.06,3.14,11.58
gin_kankan,1987-08-18,3.2714,,2.6976,,,23.84,91.17,1.7,2.62,8.35
gin_kankan,1987-08-19,6.4306,,4.4304,,,24.5,86.41,1.5,2.31,6.19
gin_kankan,1987-08-20,6.636,,3.2088,,,24.57,89.73,1.93,3.0,10.58
gin_kankan,1987-08-21,2.621,,2.1528,,,24.35,88.17,1.42,2.27,9.55
gin_kankan,1987-08-22,5.8709,,4.9416,,,24.53,87.42,1.47,2.33,17.74
gin_kankan,1987-08-23,4.5094,,4.392,,,23.69,93.07,2.33,3.52,38.9
gin_kankan,1987-08-24,6.4262,,5.16,,,22.23,92.32,2.69,4.12,10.96
gin_kankan,1987-08-25,5.5418,,4.704,,,23.36,89.47,1.64,2.6,8.99
gin_kankan,1987-08-26,5.827,,5.1384,,,24.28,85.87,0.59,1.04,6.12
gin_kankan,1987-08-27,5.1144,,4.7496,,,24.8,89.1,1.32,2.03,7.7
gin_kankan,1987-08-28,5.5344,,4.824,,,24.18,89.43,2.6,3.94,7.07
gin_kankan,1987-08-29,3.2246,,2.9952,,,23.75,92.81,2.34,3.62,10.24
gin_kankan,1987-08-30,5.5174,,5.2488,,,25.95,85.34,0.91,1.48,30.78
gin_kankan,1987-08-31,3.0763,,2.4096,,,24.23,89.87,1.75,2.64,14.36
gin_kankan,1987-09-01,5.2865,,4.716,,,24.62,85.82,0.71,1.17,36.05
gin_kankan,1987-09-02,5.9047,,5.1216,,,23.84,91.42,2.16,3.38,9.27
gin_kankan,1987-09-03,5.7329,,4.3896,,,25.1,87.18,1.5,2.38,7.91
gin_kankan,1987-09-04,5.3482,,3.6504,,,25.67,84.98,0.93,1.51,4.64
gin_kankan,1987-09-05,4.6961,,3.7176,,,24.54,89.78,0.67,1.12,12.35
gin_kankan,1987-09-06,5.971,,5.7072,,,24.32,89.24,1.23,1.95,7.81
gin_kankan,1987-09-07,6.9098,,3.3696,,,24.67,88.37,1.03,1.66,12.34
gin_kankan,1987-09-08,7.1434,,3.0456,,,24.59,89.31,1.52,2.38,4.89
gin_kankan,1987-09-09,7.2365,,2.7096,,,25.68,83.22,1.22,1.87,3.59
gin_kankan,1987-09-10,6.9538,,4.3176,,,24.45,89.44,1.67,2.55,3.43
gin_kankan,1987-09-11,4.8353,,4.632,,,24.14,89.69,1.32,2.05,9.35
gin_kankan,1987-09-12,5.701,,4.536,,,24.22,86.87,1.07,1.76,4.11
gin_kankan,1987-09-13,6.4519,,2.5152,,,25.58,82.37,1.08,1.74,6.01
gin_kankan,1987-09-14,5.7989,,5.2512,,,24.34,91.94,2.23,3.44,4.79
gin_kankan,1987-09-15,4.5996,,3.4272,,,24.25,89.22,2.09,3.21,8.9
gin_kankan,1987-09-16,5.3645,,5.3928,,,24.44,88.93,1.57,2.38,10.34
gin_kankan,1987-09-17,4.5574,,4.2816,,,22.85,93.81,1.25,1.95,30.59
gin_kankan,1987-09-18,6.4378,,3.8136,,,25.1,82.35,0.8,1.26,6.71
gin_kankan,1987-09-19,6.8316,,2.6976,,,24.72,87.82,1.23,2.02,23.96
gin_kankan,1987-09-20,6.4363,,4.0248,,,25.06,84.07,1.33,2.03,2.14
gin_kankan,1987-09-21,5.9294,,4.4976,,,25.23,85.16,1.14,1.9,3.52
gin_kankan,1987-09-22,3.8671,,3.4944,,,24.72,89.24,1.11,1.87,7.62
gin_kankan,1987-09-23,4.589,,2.9736,,,24.12,90.74,1.53,2.36,6.77
gin_kankan,1987-09-24,3.853,,3.5184,,,24.33,86.64,1.24,1.95,20.26
gin_kankan,1987-09-25,5.8978,,4.704,,,24.74,88.22,1.51,2.4,1.98
gin_kankan,1987-09-26,4.7971,,3.8928,,,24.63,88.59,1.32,2.07,5.83
gin_kankan,1987-09-27,5.7864,,5.2512,,,24.89,87.13,1.49,2.27,5.36
gin_kankan,1987-09-28,5.7408,,4.4952,,,24.31,87.6,1.25,2.01,4.87
gin_kankan,1987-09-29,6.1351,,4.6296,,,24.52,88.23,1.57,2.48,18.96
gin_kankan,1987-09-30,5.5447,,4.9728,,,23.94,92.65,1.77,2.82,5.38
gin_kankan,1987-10-01,5.2368,,4.5216,,,25.54,81.56,1.2,1.78,2.1
gin_kankan,1987-10-02,6.1903,,3.4488,,,25.78,82.71,1.2,1.84,5.78
gin_kankan,1987-10-03,6.3634,,4.8504,,,26.01,81.58,0.87,1.43,2.33
gin_kankan,1987-10-04,6.5436,,2.5848,,,25.36,83.59,0.78,1.28,3.1
gin_kankan,1987-10-05,6.173,,4.3104,,,25.26,82.02,0.81,1.35,4.15
gin_kankan,1987-10-06,5.6561,,4.128,,,25.87,79.0,0.83,1.29,4.21
gin_kankan,1987-10-07,5.575,,4.6008,,,25.61,85.12,1.15,1.94,3.16
gin_kankan,1987-10-08,6.1834,,3.7824,,,24.76,91.4,1.06,1.79,5.18
gin_kankan,1987-10-09,3.3588,,2.784,,,22.91,94.26,2.25,3.5,11.01
gin_kankan,1987-10-10,5.3772,,4.9008,,,24.12,84.85,1.43,2.22,4.03
gin_kankan,1987-10-11,4.1966,,3.5424,,,24.7,84.89,1.33,2.14,1.75
gin_kankan,1987-10-12,3.9451,,3.2472,,,24.08,90.95,1.31,2.07,11.28
gin_kankan,1987-10-13,5.5606,,5.2416,,,24.52,87.87,1.06,1.73,28.99
gin_kankan,1987-10-14,5.5308,,4.2912,,,24.61,85.28,0.68,1.15,7.91
gin_kankan,1987-10-15,5.5747,,3.936,,,25.22,84.87,0.91,1.59,10.55
gin_kankan,1987-10-16,6.2011,,2.724,,,25.31,85.29,1.7,2.58,14.53
gin_kankan,1987-10-17,6.0924,,2.8968,,,23.66,75.35,1.9,2.81,6.6
gin_kankan,1987-10-18,5.3018,,3.1392,,,24.51,77.08,1.18,1.91,1.61
gin_kankan,1987-10-19,5.1132,,5.1216,,,25.33,79.85,1.05,1.63,7.86
gin_kankan,1987-10-20,6.6005,,2.016,,,25.07,82.17,0.92,1.4,11.02
gin_kankan,1987-10-21,3.6821,,3.2472,,,24.27,82.15,0.98,1.71,6.38
gin_kankan,1987-10-22,3.2998,,2.8896,,,23.75,84.92,1.36,2.25,1.36
gin_kankan,1987-10-23,6.7562,,1.4064,,,24.93,75.26,1.14,1.8,0.0
gin_kankan,1987-10-24,6.6715,,1.644,,,25.4,75.16,1.03,1.65,1.69
gin_kankan,1987-10-25,6.2508,,2.7648,,,25.82,77.76,0.76,1.17,3.96
gin_kankan,1987-10-26,5.9462,,4.2264,,,25.51,82.16,1.15,1.86,5.28
gin_kankan,1987-10-27,6.2258,,2.316,,,25.24,83.93,1.14,1.9,0.62
gin_kankan,1987-10-28,4.5434,,3.4872,,,24.5,88.71,1.17,1.82,0.24
gin_kankan,1987-10-29,5.2999,,3.3264,,,24.87,82.86,1.24,2.06,0.24
gin_kankan,1987-10-30,5.3342,,3.3096,,,24.15,82.4,1.23,2.14,0.67
gin_kankan,1987-10-31,5.5142,,2.7576,,,25.52,78.74,1.14,1.82,0.39
gin_kankan,1987-11-01,5.5315,,2.8344,,,25.6,77.9,1.18,1.84,0.65
gin_kankan,1987-11-02,5.7602,,3.0912,,,25.19,74.23,0.99,1.55,0.0
gin_kankan,1987-11-03,5.3878,,3.5064,,,25.47,76.02,1.05,1.64,0.0
gin_kankan,1987-11-04,5.3582,,3.3504,,,25.07,73.35,1.2,1.97,0.0
gin_kankan,1987-11-05,5.5114,,2.9256,,,24.29,68.97,1.07,1.68,0.0
gin_kankan,1987-11-06,5.9789,,2.5632,,,24.56,65.24,1.29,2.02,0.0
gin_kankan,1987-11-07,5.9849,,2.9208,,,23.66,69.86,1.2,1.95,0.27
gin_kankan,1987-11-08,6.0163,,2.4888,,,23.55,69.42,1.1,1.75,0.17
gin_kankan,1987-11-09,5.3539,,2.7528,,,23.41,71.52,1.38,2.17,0.01
gin_kankan,1987-11-10,5.701,,2.3184,,,23.86,71.88,1.16,1.83,0.71
gin_kankan,1987-11-11,5.0225,,3.048,,,24.1,74.54,1.26,2.05,0.33
gin_kankan,1987-11-12,4.7333,,2.9736,,,24.31,76.98,0.87,1.53,0.04
gin_kankan,1987-11-13,4.8686,,2.6208,,,24.82,82.01,1.24,2.04,0.09
gin_kankan,1987-11-14,5.286,,2.676,,,25.65,78.85,1.08,1.76,0.05
gin_kankan,1987-11-15,5.1648,,2.7288,,,25.32,75.34,1.26,2.01,0.05
gin_kankan,1987-11-16,5.0614,,2.364,,,23.69,67.64,1.44,2.26,0.0
gin_kankan,1987-11-17,5.3767,,2.328,,,22.73,65.04,1.22,2.0,0.0
gin_kankan,1987-11-18,4.7177,,2.9832,,,23.11,66.06,1.34,2.15,0.0
gin_kankan,1987-11-19,5.2346,,2.46,,,24.31,65.2,0.97,1.61,0.01
gin_kankan,1987-11-20,5.4276,,2.1768,,,24.53,77.7,1.41,2.24,0.1
gin_kankan,1987-11-21,5.4509,,2.3928,,,24.41,72.9,1.51,2.36,0.14
gin_kankan,1987-11-22,5.106,,2.6016,,,23.63,61.71,1.2,1.81,0.0
gin_kankan,1987-11-23,5.2306,,2.6952,,,24.52,56.38,0.88,1.29,0.0
gin_kankan,1987-11-24,5.5438,,2.2296,,,24.58,61.82,1.02,1.65,0.02
gin_kankan,1987-11-25,5.4451,,2.064,,,25.52,65.54,1.02,1.55,0.88
gin_kankan,1987-11-26,4.3582,,2.9736,,,25.01,75.61,1.23,2.1,0.29
gin_kankan,1987-11-27,5.5306,,1.9704,,,23.24,70.69,1.3,2.07,0.0
gin_kankan,1987-11-28,5.5937,,1.7688,,,23.64,65.66,1.02,1.67,0.0
gin_kankan,1987-11-29,6.1397,,1.632,,,23.77,71.42,1.59,2.73,0.0
gin_kankan,1987-11-30,5.9155,,1.9056,,,23.96,72.49,1.39,2.34,0.0
gin_kankan,1987-12-01,5.5968,,2.292,,,24.26,58.64,1.04,1.63,0.0
gin_kankan,1987-12-02,5.8426,,1.9224,,,22.58,63.96,1.1,1.82,0.05
gin_kankan,1987-12-03,5.7403,,1.9968,,,24.54,60.69,1.16,1.78,0.05
gin_kankan,1987-12-04,4.7563,,2.2896,,,25.34,66.58,1.03,1.65,0.77
gin_kankan,1987-12-05,4.0776,,2.5584,,,23.31,84.84,1.16,1.8,2.21
gin_kankan,1987-12-06,5.3148,,2.3784,,,21.36,82.81,2.5,3.66,0.01
gin_kankan,1987-12-07,5.843,,1.7688,,,23.24,72.7,2.0,3.04,0.0
gin_kankan,1987-12-08,5.7938,,1.7856,,,25.08,67.77,1.51,2.37,0.0
gin_kankan,1987-12-09,4.6872,,2.8464,,,24.93,74.71,1.04,1.59,0.48
gin_kankan,1987-12-10,4.7006,,2.7696,,,25.58,66.83,1.84,2.91,0.19
gin_kankan,1987-12-11,4.8902,,2.3976,,,23.01,59.84,1.79,2.97,0.0
gin_kankan,1987-12-12,5.5118,,2.4216,,,22.98,51.44,1.59,2.46,0.0
gin_kankan,1987-12-13,5.5699,,2.3016,,,23.28,45.96,1.44,2.22,0.0
gin_kankan,1987-12-14,5.4936,,2.3592,,,23.13,49.52,1.26,2.01,0.0
gin_kankan,1987-12-15,5.4679,,2.136,,,23.28,49.03,1.87,3.02,0.0
gin_kankan,1987-12-16,5.4862,,1.9416,,,22.31,52.89,1.78,2.92,0.0
gin_kankan,1987-12-17,4.6774,,2.6064,,,22.27,49.48,1.97,3.17,0.0
gin_kankan,1987-12-18,5.1384,,2.244,,,21.13,49.48,2.22,3.7,0.0
gin_kankan,1987-12-19,5.3194,,2.5344,,,20.84,48.84,1.85,3.04,0.0
gin_kankan,1987-12-20,5.0323,,2.2032,,,21.92,46.99,1.97,3.23,0.0
gin_kankan,1987-12-21,5.4451,,2.2632,,,22.8,52.61,2.17,3.59,0.0
gin_kankan,1987-12-22,5.3155,,2.1504,,,22.73,52.99,2.1,3.47,0.0
gin_kankan,1987-12-23,5.909,,1.476,,,23.17,50.01,1.91,3.04,0.0
gin_kankan,1987-12-24,5.7607,,1.5504,,,24.43,44.22,1.6,2.34,0.0
gin_kankan,1987-12-25,5.8483,,1.584,,,24.28,45.26,0.99,1.55,0.0
gin_kankan,1987-12-26,5.6678,,1.7976,,,23.58,44.39,1.76,2.71,0.0
gin_kankan,1987-12-27,4.5228,,2.352,,,21.32,45.88,2.55,3.89,0.0
gin_kankan,1987-12-28,6.0394,,1.4328,,,21.48,44.0,2.37,3.7,0.02
gin_kankan,1987-12-29,3.1579,,2.52,,,21.23,43.46,2.55,3.87,0.05
gin_kankan,1987-12-30,2.3448,,2.6376,,,20.37,45.73,2.53,3.86,0.06
gin_kankan,1987-12-31,4.3826,,2.4744,,,21.09,46.8,2.75,4.1,0.0
gin_kankan,1988-01-01,5.585,,2.2344,,,19.76,47.29,2.1,3.32,0.0
gin_kankan,1988-01-02,4.5958,,2.712,,,21.8,47.24,1.79,2.9,0.0
gin_kankan,1988-01-03,6.0245,,1.5768,,,20.79,38.84,2.95,4.39,0.0
gin_kankan,1988-01-04,4.6858,,2.3256,,,19.32,42.36,2.02,3.14,0.0
gin_kankan,1988-01-05,4.3692,,2.7456,,,21.44,40.6,1.48,2.37,0.0
gin_kankan,1988-01-06,4.5785,,2.4792,,,23.46,35.6,1.13,1.61,0.0
gin_kankan,1988-01-07,5.3839,,2.2824,,,23.34,39.86,1.52,2.41,0.0
gin_kankan,1988-01-08,5.2728,,2.3064,,,23.5,38.91,2.27,3.53,0.0
gin_kankan,1988-01-09,5.508,,2.5752,,,22.35,36.64,2.71,4.13,0.0
gin_kankan,1988-01-10,5.4317,,2.28,,,22.24,34.75,2.31,3.63,0.0
gin_kankan,1988-01-11,5.4617,,2.2152,,,23.08,35.14,2.19,3.44,0.0
gin_kankan,1988-01-12,5.6717,,2.0352,,,24.79,31.74,1.87,2.79,0.0
gin_kankan,1988-01-13,6.2988,,1.9632,,,24.91,31.7,1.77,2.71,0.0
gin_kankan,1988-01-14,5.8198,,2.2728,,,24.4,29.64,1.65,2.64,0.0
gin_kankan,1988-01-15,5.3839,,2.9256,,,24.22,26.43,1.54,2.33,0.0
gin_kankan,1988-01-16,4.446,,2.7,,,24.04,32.05,0.85,1.37,0.0
gin_kankan,1988-01-17,5.8922,,1.9296,,,25.19,28.65,2.05,3.25,0.0
gin_kankan,1988-01-18,5.0566,,2.4768,,,25.2,27.51,2.19,3.32,0.0
gin_kankan,1988-01-19,5.117,,2.628,,,25.02,24.51,2.78,4.02,0.0
gin_kankan,1988-01-20,5.6501,,2.1792,,,24.2,26.7,1.72,2.58,0.0
gin_kankan,1988-01-21,5.8397,,2.448,,,25.11,30.05,2.04,3.08,0.0
gin_kankan,1988-01-22,5.4401,,2.424,,,24.98,25.46,2.1,3.2,0.0
gin_kankan,1988-01-23,4.3478,,2.8992,,,24.96,23.29,2.68,4.06,0.0
gin_kankan,1988-01-24,6.263,,2.2344,,,25.06,21.16,2.27,3.37,0.0
gin_kankan,1988-01-25,5.3069,,2.2248,,,26.27,23.25,1.08,1.57,0.0
gin_kankan,1988-01-26,5.0395,,2.6616,,,26.85,23.23,2.22,3.35,0.0
gin_kankan,1988-01-27,5.7698,,2.76,,,28.04,24.29,1.25,1.79,0.0
gin_kankan,1988-01-28,5.9194,,2.4912,,,27.69,32.07,1.81,2.74,0.0
gin_kankan,1988-01-29,6.0154,,2.2152,,,27.34,30.6,2.79,3.95,0.0
gin_kankan,1988-01-30,5.2022,,2.736,,,25.78,24.66,1.77,2.63,0.0
gin_kankan,1988-01-31,5.2346,,2.112,,,25.1,23.14,1.52,2.23,0.0
gin_kankan,1988-02-01,5.2322,,2.7696,,,26.55,25.76,1.2,1.73,0.0
gin_kankan,1988-02-02,5.0222,,2.8368,,,27.18,25.32,1.59,2.4,0.0
gin_kankan,1988-02-03,5.1214,,2.616,,,27.77,23.15,1.99,2.94,0.0
gin_kankan,1988-02-04,5.064,,5.0808,,,28.0,24.17,1.43,2.17,0.0
gin_kankan,1988-02-05,5.2548,,2.6688,,,28.33,22.31,1.68,2.5,0.0
gin_kankan,1988-02-06,6.4354,,4.7448,,,28.23,22.72,1.39,2.09,0.0
gin_kankan,1988-02-07,6.1632,,3.2088,,,27.19,24.21,2.16,3.27,0.0
gin_kankan,1988-02-08,5.0218,,2.88,,,26.96,19.0,1.76,2.71,0.0
gin_kankan,1988-02-09,5.4358,,2.124,,,25.5,19.22,2.43,3.51,0.0
gin_kankan,1988-02-10,4.4602,,3.6384,,,23.82,16.01,3.42,4.88,0.0
gin_kankan,1988-02-11,5.4842,,2.952,,,22.71,17.71,2.65,3.92,0.0
gin_kankan,1988-02-12,6.1277,,2.4024,,,24.25,16.15,2.67,3.96,0.0
gin_kankan,1988-02-13,6.5981,,1.8576,,,25.6,15.65,1.48,2.35,0.0
gin_kankan,1988-02-14,5.8164,,2.8344,,,26.74,17.24,1.15,1.75,0.0
gin_kankan,1988-02-15,6.2302,,2.5128,,,26.95,20.7,1.37,2.05,0.0
gin_kankan,1988-02-16,3.7982,,3.4296,,,27.64,18.43,1.53,2.38,0.0
gin_kankan,1988-02-17,5.5673,,2.964,,,28.95,18.46,2.41,3.62,0.0
gin_kankan,1988-02-18,6.6127,,2.1384,,,28.72,18.47,2.55,3.85,0.0
gin_kankan,1988-02-19,6.5815,,2.1984,,,28.22,22.88,2.6,3.95,0.0
gin_kankan,1988-02-20,6.0396,,3.3264,,,28.18,17.5,2.56,3.84,0.0
gin_kankan,1988-02-21,6.5887,,2.2704,,,28.1,16.21,1.57,2.28,0.0
gin_kankan,1988-02-22,6.8791,,1.9776,,,28.16,34.76,1.58,2.36,0.0
gin_kankan,1988-02-23,6.5774,,2.3832,,,27.05,51.38,1.89,2.72,0.0
gin_kankan,1988-02-24,4.6894,,3.5544,,,27.6,48.41,2.71,3.79,0.05
gin_kankan,1988-02-25,5.8507,,5.568,,,30.23,27.58,2.64,3.77,0.04
gin_kankan,1988-02-26,5.6866,,3.5808,,,30.35,16.85,1.85,2.7,0.6
gin_kankan,1988-02-27,6.0958,,4.7448,,,29.48,21.52,2.74,4.0,0.24
gin_kankan,1988-02-28,5.1907,,5.3328,,,29.45,29.26,1.4,2.01,0.0
gin_kankan,1988-02-29,6.3223,,4.1952,,,30.7,39.02,2.25,3.17,0.0
gin_kankan,1988-03-01,6.8503,,2.7792,,,30.7,46.92,3.91,5.28,0.18
gin_kankan,1988-03-02,4.8734,,3.8376,,,28.5,50.37,2.35,3.16,0.18
gin_kankan,1988-03-03,6.5837,,2.5296,,,30.28,44.8,2.45,3.33,0.35
gin_kankan,1988-03-04,7.0049,,2.4264,,,31.23,45.14,2.41,3.25,0.02
gin_kankan,1988-03-05,6.7637,,2.6016,,,31.32,33.7,2.09,2.89,0.0
gin_kankan,1988-03-06,6.6564,,2.0832,,,31.7,31.92,1.86,2.49,0.0
gin_kankan,1988-03-07,6.3384,,3.2424,,,30.76,31.12,2.0,2.89,0.06
gin_kankan,1988-03-08,6.7327,,2.5728,,,27.79,54.45,2.73,3.73,4.22
gin_kankan,1988-03-09,6.6226,,2.604,,,28.57,55.13,2.06,2.92,0.98
gin_kankan,1988-03-10,6.2676,,3.1104,,,29.94,38.03,2.7,3.92,0.01
gin_kankan,1988-03-11,7.0006,,3.2592,,,28.26,21.16,2.78,4.2,0.02
gin_kankan,1988-03-12,6.5918,,3.6768,,,28.31,22.69,1.73,2.51,0.03
gin_kankan,1988-03-13,6.3626,,3.1512,,,29.01,19.23,1.36,1.95,0.01
gin_kankan,1988-03-14,6.4462,,3.4128,,,29.13,33.14,1.86,2.62,0.01
gin_kankan,1988-03-15,6.1762,,3.36,,,30.65,27.54,1.32,1.92,0.01
gin_kankan,1988-03-16,6.4817,,3.3072,,,30.33,48.02,2.99,4.11,2.87
gin_kankan,1988-03-17,6.179,,3.2136,,,30.13,50.01,3.45,4.68,0.08
gin_kankan,1988-03-18,4.9994,,3.5856,,,30.45,38.95,1.87,2.54,0.0
gin_kankan,1988-03-19,5.6035,,3.8424,,,31.27,24.38,1.75,2.48,0.05
gin_kankan,1988-03-20,6.144,,3.5928,,,30.17,43.54,4.44,6.06,0.1
gin_kankan,1988-03-21,6.36,,3.4632,,,27.45,50.26,3.35,4.68,0.04
gin_kankan,1988-03-22,6.3314,,3.5184,,,30.12,38.19,2.04,2.87,0.0
gin_kankan,1988-03-23,6.8496,,2.5992,,,31.76,34.61,1.89,2.64,0.02
gin_kankan,1988-03-24,6.611,,2.5512,,,32.46,38.55,2.4,3.29,0.11
gin_kankan,1988-03-25,5.551,,3.6912,,,31.67,35.66,1.93,2.71,0.08
gin_kankan,1988-03-26,6.0283,,5.8704,,,30.35,24.92,1.75,2.6,0.0
gin_kankan,1988-03-27,5.8757,,3.9,,,31.48,33.13,0.92,1.38,0.97
gin_kankan,1988-03-28,6.0247,,5.9112,,,32.57,41.64,1.81,2.59,3.05
gin_kankan,1988-03-29,6.205,,3.1272,,,32.84,42.83,1.77,2.6,1.19
gin_kankan,1988-03-30,5.6009,,4.98,,,32.66,37.43,1.33,2.02,0.36
gin_kankan,1988-03-31,6.1906,,4.0512,,,32.64,44.94,1.88,2.62,2.23
gin_kankan,1988-04-01,5.5529,,4.7568,,,32.93,40.56,1.53,2.15,0.0
gin_kankan,1988-04-02,5.5517,,3.9912,,,32.45,41.32,2.56,3.56,0.01
gin_kankan,1988-04-03,5.6278,,4.7664,,,32.62,42.83,3.49,4.78,0.0
gin_kankan,1988-04-04,6.785,,2.9208,,,32.52,37.88,2.64,3.65,0.0
gin_kankan,1988-04-05,5.971,,2.3496,,,32.27,43.81,2.99,4.11,0.04
gin_kankan,1988-04-06,6.4774,,2.1,,,31.32,44.64,3.06,4.19,1.98
gin_kankan,1988-04-07,6.7418,,1.9224,,,30.55,51.36,3.39,4.68,2.93
gin_kankan,1988-04-08,6.499,,2.9832,,,30.79,42.25,2.54,3.46,0.94
gin_kankan,1988-04-09,6.4435,,3.5472,,,29.38,55.54,3.56,4.89,3.85
gin_kankan,1988-04-10,6.8186,,2.7048,,,28.0,67.48,2.72,3.8,10.17
gin_kankan,1988-04-11,4.5953,,3.3504,,,29.72,59.1,1.76,2.6,1.35
gin_kankan,1988-04-12,5.0213,,3.4824,,,29.91,45.55,1.91,2.89,1.24
gin_kankan,1988-04-13,4.2185,,3.4776,,,27.34,61.11,1.8,2.76,3.06
gin_kankan,1988-04-14,5.813,,3.936,,,28.35,61.46,2.62,3.71,0.59
gin_kankan,1988-04-15,6.6202,,3.1056,,,27.55,68.31,3.79,5.25,0.88
gin_kankan,1988-04-16,6.8126,,2.8776,,,29.27,56.61,3.53,4.9,0.22
gin_kankan,1988-04-17,6.9754,,2.0712,,,28.42,54.41,3.04,4.36,0.33
gin_kankan,1988-04-18,6.7812,,2.0304,,,28.92,52.41,2.21,3.22,0.23
gin_kankan,1988-04-19,7.1842,,1.9032,,,30.3,44.54,2.48,3.52,0.01
gin_kankan,1988-04-20,7.5223,,1.4256,,,29.29,41.5,2.97,4.19,0.0
gin_kankan,1988-04-21,7.4285,,1.26,,,29.47,49.74,4.16,5.73,0.03
gin_kankan,1988-04-22,5.2795,,3.2832,,,31.07,48.79,2.64,3.64,0.66
gin_kankan,1988-04-23,5.3206,,3.3144,,,29.61,59.27,1.66,2.33,6.38
gin_kankan,1988-04-24,6.7462,,2.1672,,,27.63,70.31,2.52,3.51,5.06
gin_kankan,1988-04-25,4.7124,,3.0528,,,28.26,66.84,2.92,4.1,4.04
gin_kankan,1988-04-26,7.453,,1.6128,,,28.31,61.0,2.17,3.12,2.61
gin_kankan,1988-04-27,6.9235,,2.8704,,,27.32,71.04,2.29,3.25,15.44
gin_kankan,1988-04-28,6.4714,,2.2008,,,27.16,71.42,2.03,2.84,7.61
gin_kankan,1988-04-29,6.785,,3.7584,,,24.97,82.75,1.19,1.78,24.9
gin_kankan,1988-04-30,4.6164,,3.3696,,,26.88,75.58,1.28,2.0,16.76
gin_kankan,1988-05-01,7.0529,,1.7736,,,27.18,72.92,2.33,3.42,0.02
gin_kankan,1988-05-02,7.2749,,1.884,,,29.06,61.31,1.53,2.23,0.01
gin_kankan,1988-05-03,7.0265,,2.9832,,,29.0,61.06,2.28,3.33,0.0
gin_kankan,1988-05-04,6.816,,2.6328,,,27.92,70.39,2.85,4.06,0.01
gin_kankan,1988-05-05,6.8966,,2.8176,,,28.28,69.02,2.23,3.26,0.0
