localite,date,ghi,dni,dhi,kt,albedo,t2m,rh2m,vent_2m,vent_10m,precipitation
gin_dalaba,1994-07-26,5.8891,,4.6776,,,22.26,94.81,1.76,2.7,10.68
gin_dalaba,1994-07-27,4.1645,,4.1376,,,22.78,92.77,2.18,3.27,15.74
gin_dalaba,1994-07-28,5.1979,,4.7472,,,22.27,94.29,1.61,2.39,29.77
gin_dalaba,1994-07-29,5.1972,,5.1,,,21.68,94.75,1.29,2.08,12.37
gin_dalaba,1994-07-30,4.4237,,3.8448,,,23.08,88.22,0.78,1.26,16.64
gin_dalaba,1994-07-31,5.1514,,4.7568,,,23.44,86.28,0.85,1.34,26.23
gin_dalaba,1994-08-01,5.5344,,4.9392,,,22.58,91.94,2.02,3.03,13.38
gin_dalaba,1994-08-02,5.3095,,5.076,,,22.43,93.75,2.88,4.31,7.43
gin_dalaba,1994-08-03,5.0431,,5.1744,,,22.87,92.71,3.2,4.77,10.05
gin_dalaba,1994-08-04,3.6902,,3.3984,,,22.21,94.43,3.21,4.83,11.93
gin_dalaba,1994-08-05,3.8045,,3.6864,,,22.35,94.42,3.14,4.72,21.15
gin_dalaba,1994-08-06,3.8722,,3.7656,,,22.15,95.39,2.59,3.93,28.51
gin_dalaba,1994-08-07,4.009,,3.9504,,,21.75,93.85,2.15,3.22,40.93
gin_dalaba,1994-08-08,5.2114,,5.1648,,,22.09,92.02,2.44,3.63,5.4
gin_dalaba,1994-08-09,4.9082,,5.0928,,,21.97,94.07,2.36,3.57,4.1
gin_dalaba,1994-08-10,4.3318,,4.3632,,,22.01,93.73,2.93,4.41,5.98
gin_dalaba,1994-08-11,4.9056,,5.1,,,22.15,92.94,1.98,3.02,4.86
gin_dalaba,1994-08-12,5.1286,,5.0376,,,21.18,94.97,1.94,3.02,10.7
gin_dalaba,1994-08-13,5.6494,,5.1384,,,21.91,92.56,2.24,3.37,10.15
gin_dalaba,1994-08-14,4.2557,,4.0584,,,21.61,95.94,2.73,4.16,54.88
gin_dalaba,1994-08-15,5.1214,,5.0184,,,22.49,92.26,2.51,3.74,51.28
gin_dalaba,1994-08-16,4.2449,,4.224,,,22.71,92.81,2.65,3.95,47.59
gin_dalaba,1994-08-17,5.4833,,5.1024,,,22.94,92.27,2.03,3.08,7.52
gin_dalaba,1994-08-18,2.3561,,1.6104,,,23.19,91.79,1.97,2.99,28.63
gin_dalaba,1994-08-19,6.0331,,4.4616,,,22.64,94.02,2.66,4.04,6.66
gin_dalaba,1994-08-20,5.3542,,4.7472,,,22.36,91.92,2.14,3.25,2.48
gin_dalaba,1994-08-21,5.4134,,4.3056,,,23.14,92.06,1.98,3.02,2.17
gin_dalaba,1994-08-22,4.8089,,4.788,,,22.42,92.82,1.92,2.98,3.12
gin_dalaba,1994-08-23,5.3426,,4.4568,,,22.59,92.35,1.81,2.78,4.43
gin_dalaba,1994-08-24,4.2264,,4.1688,,,22.54,91.84,1.47,2.31,13.19
gin_dalaba,1994-08-25,4.5458,,4.5912,,,23.18,89.97,1.08,1.68,10.3
gin_dalaba,1994-08-26,5.3138,,5.3352,,,22.21,94.36,1.88,2.9,14.2
gin_dalaba,1994-08-27,4.277,,3.996,,,22.32,91.65,1.3,2.06,9.38
gin_dalaba,1994-08-28,4.6759,,4.4832,,,22.98,91.9,1.92,2.97,22.74
gin_dalaba,1994-08-29,5.3842,,4.6776,,,22.78,92.42,3.28,4.88,24.3
gin_dalaba,1994-08-30,5.3914,,5.2248,,,22.62,93.4,2.43,3.7,8.26
gin_dalaba,1994-08-31,2.8236,,2.5152,,,22.51,93.52,1.69,2.62,9.51
gin_dalaba,1994-09-01,4.831,,4.728,,,22.71,88.16,0.88,1.5,4.69
gin_dalaba,1994-09-02,5.3911,,5.028,,,23.11,90.67,1.53,2.31,5.85
gin_dalaba,1994-09-03,5.532,,4.5096,,,23.12,92.12,1.75,2.64,20.04
gin_dalaba,1994-09-04,6.283,,2.5488,,,23.28,90.71,1.21,1.86,15.04
gin_dalaba,1994-09-05,5.8171,,4.3368,,,22.68,93.18,2.03,3.06,8.22
gin_dalaba,1994-09-06,5.124,,4.6032,,,23.06,92.14,2.64,3.93,17.77
gin_dalaba,1994-09-07,4.5151,,4.1784,,,22.7,94.94,2.18,3.34,26.22
gin_dalaba,1994-09-08,4.2014,,3.7464,,,23.37,89.68,1.11,1.78,28.7
gin_dalaba,1994-09-09,4.4834,,4.224,,,21.62,95.33,1.87,2.87,23.5
gin_dalaba,1994-09-10,5.1706,,4.8912,,,23.29,92.01,1.52,2.32,16.67
gin_dalaba,1994-09-11,5.6448,,4.3968,,,24.02,88.12,1.0,1.56,9.15
gin_dalaba,1994-09-12,4.3709,,4.3488,,,23.55,90.87,1.49,2.29,11.49
gin_dalaba,1994-09-13,4.9358,,4.9104,,,23.04,92.91,1.85,2.83,18.26
gin_dalaba,1994-09-14,4.3735,,4.3224,,,22.59,95.79,2.71,4.12,23.68
gin_dalaba,1994-09-15,5.5944,,5.1216,,,22.28,94.94,2.08,3.23,34.26
gin_dalaba,1994-09-16,5.6501,,3.9192,,,23.12,90.03,0.89,1.45,22.78
gin_dalaba,1994-09-17,5.4562,,4.0032,,,23.55,91.11,1.01,1.6,10.41
gin_dalaba,1994-09-18,4.2557,,3.1728,,,22.46,95.47,1.79,2.76,31.94
gin_dalaba,1994-09-19,4.2619,,4.0992,,,22.62,93.43,2.03,3.12,29.76
gin_dalaba,1994-09-20,4.2617,,4.0464,,,22.6,93.1,2.0,3.05,28.66
gin_dalaba,1994-09-21,4.8857,,4.668,,,22.77,92.98,2.1,3.19,23.06
gin_dalaba,1994-09-22,5.436,,4.644,,,23.22,90.75,1.79,2.74,9.71
gin_dalaba,1994-09-23,4.3423,,3.8016,,,22.69,92.51,1.21,1.9,17.49
gin_dalaba,1994-09-24,4.9548,,4.1208,,,23.33,91.98,1.3,2.06,29.96
gin_dalaba,1994-09-25,4.5528,,3.1464,,,22.48,94.7,2.14,3.23,36.53
gin_dalaba,1994-09-26,5.4132,,4.8408,,,22.62,93.1,1.98,2.98,29.82
gin_dalaba,1994-09-27,5.7943,,4.5288,,,22.46,94.14,1.44,2.28,14.64
gin_dalaba,1994-09-28,4.5259,,3.2832,,,22.26,92.81,1.33,2.14,17.32
gin_dalaba,1994-09-29,5.4463,,4.2168,,,22.04,92.12,1.02,1.7,30.5
gin_dalaba,1994-09-30,5.9364,,3.1344,,,22.63,90.69,1.08,1.71,19.58
gin_dalaba,1994-10-01,5.8164,,3.0552,,,23.86,87.66,1.24,1.88,11.9
gin_dalaba,1994-10-02,4.8746,,4.0224,,,24.59,85.24,0.82,1.2,26.8
gin_dalaba,1994-10-03,6.0737,,3.3744,,,23.84,89.28,0.83,1.31,15.87
gin_dalaba,1994-10-04,3.6192,,2.832,,,22.37,95.45,1.66,2.67,20.09
gin_dalaba,1994-10-05,4.4652,,3.9192,,,23.81,86.51,0.68,1.02,29.83
gin_dalaba,1994-10-06,4.6954,,4.5072,,,21.88,95.17,2.12,3.24,45.13
gin_dalaba,1994-10-07,4.5139,,4.3488,,,22.52,92.92,2.38,3.58,26.24
gin_dalaba,1994-10-08,5.2579,,5.0544,,,22.24,91.57,1.87,2.84,10.09
gin_dalaba,1994-10-09,5.1509,,4.4208,,,21.25,92.9,1.95,2.97,10.48
gin_dalaba,1994-10-10,4.9486,,4.6776,,,23.2,91.06,0.99,1.59,18.11
gin_dalaba,1994-10-11,5.7302,,3.7944,,,21.93,94.21,2.24,3.45,11.45
gin_dalaba,1994-10-12,5.1254,,4.1952,,,22.4,92.46,1.47,2.34,7.16
gin_dalaba,1994-10-13,5.6616,,2.964,,,23.52,88.76,1.46,2.43,5.13
gin_dalaba,1994-10-14,6.5237,,2.148,,,24.4,83.52,0.92,1.55,7.67
gin_dalaba,1994-10-15,5.0354,,3.0264,,,23.81,87.25,0.64,1.05,10.04
gin_dalaba,1994-10-16,4.9315,,3.792,,,23.66,88.09,0.56,0.87,17.78
gin_dalaba,1994-10-17,4.873,,3.7056,,,22.89,90.61,0.47,0.78,23.71
gin_dalaba,1994-10-18,4.9327,,3.984,,,23.27,86.49,0.65,1.05,5.16
gin_dalaba,1994-10-19,5.0578,,4.1208,,,23.71,86.88,0.77,1.27,4.65
gin_dalaba,1994-10-20,5.5279,,3.5568,,,24.07,87.69,1.12,1.86,2.12
gin_dalaba,1994-10-21,4.9721,,3.288,,,23.38,90.42,1.45,2.33,4.49
gin_dalaba,1994-10-22,5.2747,,5.0064,,,22.3,94.59,1.03,1.66,2.68
gin_dalaba,1994-10-23,4.8922,,4.344,,,22.73,90.86,1.27,2.17,2.64
gin_dalaba,1994-10-24,5.929,,2.8656,,,23.56,89.34,1.26,2.1,2.33
gin_dalaba,1994-10-25,4.2043,,3.2976,,,23.64,90.13,1.11,1.81,4.06
gin_dalaba,1994-10-26,6.0694,,3.0864,,,24.56,85.98,0.99,1.64,1.29
gin_dalaba,1994-10-27,5.826,,2.904,,,24.39,82.76,0.7,1.16,0.25
gin_dalaba,1994-10-28,5.334,,2.9256,,,24.23,83.83,1.13,1.83,3.81
gin_dalaba,1994-10-29,5.2865,,3.9456,,,23.49,87.87,1.08,1.83,15.53
gin_dalaba,1994-10-30,5.7276,,2.9688,,,22.21,92.21,1.93,3.16,8.9
gin_dalaba,1994-10-31,5.7682,,4.008,,,22.05,91.22,1.6,2.62,7.08
gin_dalaba,1994-11-01,4.2182,,3.3072,,,22.03,90.7,1.94,3.11,9.61
gin_dalaba,1994-11-02,4.0879,,3.6,,,23.15,86.76,1.62,2.67,46.09
gin_dalaba,1994-11-03,5.2582,,4.008,,,23.94,83.39,1.18,1.88,2.06
gin_dalaba,1994-11-04,4.4489,,4.308,,,23.07,85.42,0.8,1.33,10.58
gin_dalaba,1994-11-05,4.8475,,3.7824,,,23.18,88.51,1.66,2.74,30.3
gin_dalaba,1994-11-06,5.4233,,3.1512,,,23.53,87.24,0.99,1.65,26.95
gin_dalaba,1994-11-07,4.6121,,3.8304,,,23.23,87.63,0.48,0.81,3.24
gin_dalaba,1994-11-08,6.1478,,2.3136,,,23.48,86.82,1.23,2.14,3.33
gin_dalaba,1994-11-09,6.0562,,2.34,,,23.47,82.94,1.55,2.6,2.06
gin_dalaba,1994-11-10,6.0012,,2.5752,,,23.67,81.36,1.5,2.62,2.01
gin_dalaba,1994-11-11,5.6194,,2.8224,,,23.42,80.82,1.45,2.61,0.99
gin_dalaba,1994-11-12,6.0468,,2.3904,,,23.39,78.83,1.26,2.33,0.39
gin_dalaba,1994-11-13,5.4638,,3.1872,,,22.98,75.96,1.42,2.54,0.59
gin_dalaba,1994-11-14,6.047,,2.3232,,,22.62,75.55,1.51,2.71,0.22
gin_dalaba,1994-11-15,5.9746,,2.3472,,,22.88,74.54,1.36,2.46,0.04
gin_dalaba,1994-11-16,2.0854,,1.692,,,22.97,75.57,1.41,2.54,0.0
gin_dalaba,1994-11-17,6.0749,,2.0472,,,22.19,72.45,1.51,2.7,0.0
gin_dalaba,1994-11-18,6.0706,,2.0304,,,22.97,70.83,0.86,1.67,0.0
gin_dalaba,1994-11-19,6.0518,,2.1432,,,22.99,75.82,1.18,2.14,0.0
gin_dalaba,1994-11-20,5.8078,,2.2608,,,23.11,78.47,1.93,3.29,0.0
gin_dalaba,1994-11-21,6.0624,,1.9704,,,22.23,76.79,1.84,3.26,0.0
gin_dalaba,1994-11-22,6.0334,,1.9776,,,23.17,72.0,1.48,2.72,0.0
gin_dalaba,1994-11-23,6.0938,,1.644,,,23.18,70.75,1.61,2.9,0.0
gin_dalaba,1994-11-24,6.0811,,1.8384,,,23.31,66.58,1.31,2.32,0.0
gin_dalaba,1994-11-25,5.7478,,2.0736,,,22.83,70.71,1.47,2.57,0.0
gin_dalaba,1994-11-26,5.4209,,2.3832,,,23.72,77.35,0.9,1.44,0.0
gin_dalaba,1994-11-27,4.7016,,2.6736,,,23.43,77.54,1.13,1.89,0.03
gin_dalaba,1994-11-28,5.5133,,2.3112,,,21.54,85.97,1.41,2.31,0.0
gin_dalaba,1994-11-29,5.6983,,2.0496,,,22.48,73.6,1.4,2.3,0.0
gin_dalaba,1994-11-30,5.8968,,1.6728,,,22.78,66.93,1.54,2.64,0.0
gin_dalaba,1994-12-01,5.4161,,2.2296,,,22.97,70.13,1.12,1.99,0.0
gin_dalaba,1994-12-02,3.0281,,2.4384,,,23.25,74.9,1.31,2.21,0.0
gin_dalaba,1994-12-03,5.4917,,2.0976,,,21.93,70.24,2.16,3.6,0.0
gin_dalaba,1994-12-04,5.281,,2.4,,,20.99,66.28,2.29,3.83,0.0
gin_dalaba,1994-12-05,5.3909,,2.2656,,,20.85,66.67,2.16,3.69,0.0
gin_dalaba,1994-12-06,5.4691,,2.0448,,,20.41,64.78,2.22,3.75,0.0
gin_dalaba,1994-12-07,5.2692,,2.1768,,,19.69,64.8,2.4,3.94,0.0
gin_dalaba,1994-12-08,5.1108,,2.3208,,,19.79,63.97,2.16,3.58,0.0
gin_dalaba,1994-12-09,5.4487,,1.8672,,,19.74,64.33,2.59,4.23,0.0
gin_dalaba,1994-12-10,5.4802,,1.932,,,20.41,64.61,2.14,3.64,0.0
gin_dalaba,1994-12-11,4.7261,,2.6688,,,21.46,58.9,1.43,2.36,0.0
gin_dalaba,1994-12-12,5.4264,,1.932,,,22.89,59.02,0.91,1.47,0.0
gin_dalaba,1994-12-13,5.5178,,1.9248,,,22.41,65.54,1.57,2.79,0.0
gin_dalaba,1994-12-14,5.6064,,1.884,,,22.39,64.2,1.9,3.37,0.0
gin_dalaba,1994-12-15,4.909,,2.4984,,,21.7,62.49,2.02,3.55,0.0
gin_dalaba,1994-12-16,5.7624,,1.5672,,,21.01,55.93,2.49,4.14,0.0
gin_dalaba,1994-12-17,5.777,,1.764,,,21.07,57.39,1.83,3.25,0.0
gin_dalaba,1994-12-18,4.7393,,2.7792,,,21.21,56.54,1.81,3.23,0.0
gin_dalaba,1994-12-19,5.1288,,2.148,,,21.35,54.59,1.84,3.27,0.0
gin_dalaba,1994-12-20,4.9471,,2.4168,,,22.51,51.97,1.28,2.28,0.0
gin_dalaba,1994-12-21,5.0803,,2.352,,,23.4,51.94,1.53,2.58,0.0
gin_dalaba,1994-12-22,3.4037,,3.0528,,,23.09,54.04,1.31,2.25,0.0
gin_dalaba,1994-12-23,3.9458,,2.8032,,,23.08,52.94,2.13,3.55,0.0
gin_dalaba,1994-12-24,5.195,,2.1408,,,24.3,49.85,1.21,2.02,0.0
gin_dalaba,1994-12-25,5.1946,,1.9752,,,24.75,52.35,1.31,2.24,0.0
gin_dalaba,1994-12-26,5.7134,,1.6584,,,24.84,56.77,1.15,1.83,0.0
gin_dalaba,1994-12-27,5.1528,,2.0832,,,24.09,52.49,2.09,3.5,0.0
gin_dalaba,1994-12-28,5.7228,,2.1072,,,21.39,53.07,1.84,3.25,0.0
gin_dalaba,1994-12-29,4.907,,2.424,,,22.77,44.78,2.17,3.54,0.0
gin_dalaba,1994-12-30,5.5154,,2.0136,,,21.49,41.81,1.73,2.8,0.0
gin_dalaba,1994-12-31,5.5915,,2.0448,,,22.93,42.05,1.22,2.06,0.0
gin_dalaba,1995-01-01,5.6777,,1.7448,,,23.52,46.28,1.55,2.6,0.0
gin_dalaba,1995-01-02,5.6018,,1.7544,,,23.55,48.4,1.39,2.46,0.0
gin_dalaba,1995-01-03,5.5848,,1.8672,,,23.12,46.67,1.82,3.19,0.0
gin_dalaba,1995-01-04,5.5925,,1.8192,,,23.95,43.35,1.21,2.07,0.0
gin_dalaba,1995-01-05,5.7336,,1.9272,,,24.96,45.8,0.99,1.68,0.0
gin_dalaba,1995-01-06,5.5572,,1.9368,,,23.19,43.5,2.04,3.41,0.0
gin_dalaba,1995-01-07,5.5361,,2.0352,,,22.35,43.14,1.52,2.57,0.0
gin_dalaba,1995-01-08,4.9601,,2.34,,,23.17,42.01,1.26,2.17,0.0
gin_dalaba,1995-01-09,5.7163,,2.076,,,23.27,34.16,2.34,3.69,0.0
gin_dalaba,1995-01-10,5.0563,,2.3376,,,22.68,34.58,2.08,3.31,0.0
gin_dalaba,1995-01-11,5.2562,,2.1216,,,21.38,30.93,2.84,4.3,0.0
gin_dalaba,1995-01-12,5.6278,,2.0904,,,22.85,36.04,1.68,2.65,0.0
gin_dalaba,1995-01-13,5.7468,,1.9608,,,23.54,36.61,1.75,2.85,0.0
gin_dalaba,1995-01-14,5.7214,,1.9368,,,24.49,32.07,1.77,2.81,0.0
gin_dalaba,1995-01-15,5.8694,,2.0088,,,24.83,34.96,1.51,2.36,0.0
gin_dalaba,1995-01-16,5.927,,1.9032,,,24.88,35.86,1.28,2.13,0.0
gin_dalaba,1995-01-17,5.8166,,2.0256,,,24.05,30.46,1.88,3.06,0.0
gin_dalaba,1995-01-18,5.646,,2.1696,,,23.78,32.36,2.06,3.42,0.0
gin_dalaba,1995-01-19,5.5056,,2.328,,,23.65,30.42,2.28,3.73,0.0
gin_dalaba,1995-01-20,5.6254,,2.2704,,,24.28,28.91,2.04,3.27,0.0
gin_dalaba,1995-01-21,5.777,,2.2752,,,24.55,31.04,1.95,3.26,0.0
gin_dalaba,1995-01-22,5.8394,,2.1528,,,25.0,34.92,1.8,3.05,0.0
gin_dalaba,1995-01-23,5.8229,,2.2824,,,24.97,33.05,2.13,3.42,0.0
gin_dalaba,1995-01-24,5.4542,,2.6616,,,25.63,32.88,1.95,3.12,0.0
gin_dalaba,1995-01-25,5.7857,,2.5032,,,25.17,32.84,1.74,2.86,0.0
gin_dalaba,1995-01-26,5.322,,2.6928,,,25.73,27.58,2.08,3.26,0.0
gin_dalaba,1995-01-27,5.2476,,2.796,,,25.95,27.59,0.98,1.65,0.0
gin_dalaba,1995-01-28,4.7592,,3.1512,,,25.91,22.95,1.47,2.35,0.0
gin_dalaba,1995-01-29,3.3103,,2.58,,,26.17,21.39,1.62,2.55,0.0
gin_dalaba,1995-01-30,3.7757,,3.0936,,,26.84,23.02,1.09,1.8,0.0
gin_dalaba,1995-01-31,4.704,,3.3288,,,26.66,19.81,1.05,1.71,0.01
gin_dalaba,1995-02-01,5.0678,,2.784,,,26.45,16.46,1.27,2.01,0.1
gin_dalaba,1995-02-02,2.6098,,2.3592,,,25.51,23.34,2.06,3.24,3.55
gin_dalaba,1995-02-03,2.9786,,2.3784,,,26.28,36.25,2.48,3.6,0.24
gin_dalaba,1995-02-04,6.3648,,2.0904,,,27.22,23.43,3.43,5.06,0.1
gin_dalaba,1995-02-05,6.3859,,2.0952,,,27.71,29.7,1.96,2.97,0.47
gin_dalaba,1995-02-06,4.8451,,2.9928,,,25.69,29.27,1.43,2.25,0.05
gin_dalaba,1995-02-07,3.5369,,3.3792,,,26.52,28.39,1.06,1.6,0.54
gin_dalaba,1995-02-08,5.7442,,2.9976,,,27.39,27.05,1.27,2.07,0.01
gin_dalaba,1995-02-09,6.0511,,2.604,,,28.02,26.01,1.03,1.64,0.02
gin_dalaba,1995-02-10,5.9976,,2.4696,,,26.13,35.35,1.37,2.15,0.0
gin_dalaba,1995-02-11,6.569,,2.0832,,,25.55,18.26,1.52,2.42,0.0
gin_dalaba,1995-02-12,6.4637,,1.9296,,,26.37,18.13,1.61,2.54,0.0
gin_dalaba,1995-02-13,6.0996,,2.6712,,,27.1,18.68,1.35,2.1,0.0
gin_dalaba,1995-02-14,5.363,,3.1896,,,26.98,16.95,1.88,2.91,0.0
gin_dalaba,1995-02-15,5.8248,,3.0768,,,27.3,15.41,1.88,2.91,0.0
gin_dalaba,1995-02-16,5.8222,,3.1128,,,27.81,18.58,1.42,2.19,0.0
gin_dalaba,1995-02-17,5.599,,3.4152,,,27.83,35.18,1.2,1.98,0.0
gin_dalaba,1995-02-18,5.5625,,3.06,,,27.66,36.83,1.4,2.26,0.0
gin_dalaba,1995-02-19,5.0798,,3.0744,,,28.8,35.68,1.45,2.23,0.0
gin_dalaba,1995-02-20,5.2255,,3.0312,,,28.78,35.33,1.55,2.4,0.0
gin_dalaba,1995-02-21,5.8978,,4.0824,,,28.36,32.88,1.86,2.95,0.0
gin_dalaba,1995-02-22,5.5385,,3.156,,,28.16,37.83,1.43,2.3,0.0
gin_dalaba,1995-02-23,6.2052,,3.0984,,,28.71,32.55,1.86,2.82,0.0
gin_dalaba,1995-02-24,6.6595,,3.0792,,,28.79,19.03,1.95,2.94,0.0
gin_dalaba,1995-02-25,6.7219,,2.9304,,,28.41,28.59,1.66,2.62,0.0
gin_dalaba,1995-02-26,6.5148,,2.3832,,,28.57,42.22,1.46,2.18,0.0
gin_dalaba,1995-02-27,6.8381,,2.016,,,27.87,41.52,1.43,2.13,0.0
gin_dalaba,1995-02-28,6.2189,,2.8176,,,28.36,42.17,1.65,2.46,0.0
gin_dalaba,1995-03-01,6.2635,,2.568,,,28.12,37.46,1.34,1.99,0.0
gin_dalaba,1995-03-02,6.7651,,2.3664,,,29.42,28.67,2.18,3.22,0.03
gin_dalaba,1995-03-03,5.7252,,3.9552,,,29.58,38.09,1.19,1.73,0.0
gin_dalaba,1995-03-04,6.5866,,2.7792,,,29.56,35.33,1.53,2.21,0.0
gin_dalaba,1995-03-05,6.6353,,2.7312,,,28.39,36.87,1.64,2.5,0.0
gin_dalaba,1995-03-06,6.8352,,2.6832,,,29.39,20.75,2.0,3.08,0.0
gin_dalaba,1995-03-07,6.7831,,2.7576,,,29.14,36.29,1.52,2.4,0.0
gin_dalaba,1995-03-08,6.7231,,2.952,,,29.51,24.93,2.04,3.13,0.0
gin_dalaba,1995-03-09,6.9254,,2.136,,,28.78,35.05,2.02,2.96,0.0
gin_dalaba,1995-03-10,6.5664,,2.5248,,,26.66,52.87,1.71,2.43,0.0
gin_dalaba,1995-03-11,6.5669,,2.676,,,29.28,37.38,1.8,2.64,0.0
gin_dalaba,1995-03-12,6.5707,,3.2424,,,29.99,38.06,1.79,2.56,0.0
gin_dalaba,1995-03-13,6.3502,,2.9928,,,29.52,38.26,1.2,1.71,0.01
gin_dalaba,1995-03-14,6.4471,,3.06,,,30.27,38.86,1.8,2.53,0.0
gin_dalaba,1995-03-15,6.5671,,3.0624,,,29.83,39.73,1.47,2.08,0.12
gin_dalaba,1995-03-16,6.7423,,2.928,,,31.51,29.27,1.36,1.97,0.03
gin_dalaba,1995-03-17,6.7697,,3.0504,,,31.67,28.14,1.93,2.75,0.0
gin_dalaba,1995-03-18,6.5141,,3.0072,,,30.24,41.14,2.3,3.11,0.08
gin_dalaba,1995-03-19,6.955,,2.6328,,,30.82,37.25,1.7,2.36,0.0
gin_dalaba,1995-03-20,5.4962,,3.3144,,,30.49,33.19,1.81,2.59,0.04
gin_dalaba,1995-03-21,7.0906,,2.5896,,,31.12,31.48,1.65,2.35,0.0
gin_dalaba,1995-03-22,6.6826,,2.9208,,,29.83,39.43,1.75,2.49,0.0
gin_dalaba,1995-03-23,6.81,,2.5632,,,29.56,40.96,1.33,1.86,0.07
gin_dalaba,1995-03-24,6.7493,,2.9736,,,30.25,31.52,1.73,2.5,0.03
gin_dalaba,1995-03-25,6.6545,,2.58,,,30.24,40.37,1.97,2.74,0.56
gin_dalaba,1995-03-26,4.3709,,4.4088,,,29.67,50.28,1.13,1.51,0.44
gin_dalaba,1995-03-27,2.6042,,2.796,,,29.71,45.57,1.7,2.39,0.15
gin_dalaba,1995-03-28,6.2746,,3.2208,,,31.5,36.76,1.46,2.02,0.01
gin_dalaba,1995-03-29,6.0619,,2.7432,,,32.69,35.39,2.44,3.39,0.1
gin_dalaba,1995-03-30,6.703,,2.5704,,,31.52,41.9,2.13,2.97,0.0
gin_dalaba,1995-03-31,6.9367,,2.2248,,,30.57,46.16,1.96,2.68,0.07
gin_dalaba,1995-04-01,6.4346,,3.1176,,,31.43,36.92,1.76,2.49,0.03
gin_dalaba,1995-04-02,6.415,,3.1056,,,30.77,42.92,1.66,2.34,0.02
gin_dalaba,1995-04-03,7.0459,,2.2584,,,31.62,40.86,2.01,2.83,0.11
gin_dalaba,1995-04-04,6.5945,,3.168,,,29.97,48.76,2.17,2.98,0.48
gin_dalaba,1995-04-05,6.8316,,2.5896,,,29.99,49.24,2.11,2.95,0.14
gin_dalaba,1995-04-06,6.0564,,4.0656,,,29.41,41.69,1.31,1.95,0.0
gin_dalaba,1995-04-07,6.9761,,2.3736,,,30.19,44.2,1.99,2.81,0.01
gin_dalaba,1995-04-08,5.657,,4.5,,,30.27,39.63,2.27,3.19,0.0
gin_dalaba,1995-04-09,6.81,,2.9976,,,29.36,45.05,2.26,3.09,0.0
gin_dalaba,1995-04-10,6.5203,,2.8152,,,30.12,40.1,1.84,2.54,0.01
gin_dalaba,1995-04-11,6.4925,,3.1824,,,31.71,34.91,1.72,2.46,0.0
gin_dalaba,1995-04-12,6.8746,,2.5008,,,30.86,44.15,1.74,2.43,0.0
gin_dalaba,1995-04-13,6.0857,,3.6192,,,32.13,39.41,1.78,2.45,0.0
gin_dalaba,1995-04-14,6.2882,,3.3552,,,30.87,36.35,2.01,2.85,0.0
gin_dalaba,1995-04-15,6.6533,,2.7096,,,29.82,48.15,2.6,3.55,0.0
gin_dalaba,1995-04-16,6.8746,,2.412,,,29.55,46.67,2.27,3.1,0.0
gin_dalaba,1995-04-17,6.0814,,3.9744,,,28.5,51.74,2.06,2.76,0.04
gin_dalaba,1995-04-18,5.7168,,4.4232,,,29.91,43.89,1.42,2.03,0.01
gin_dalaba,1995-04-19,7.1791,,1.8768,,,31.0,34.81,1.31,1.97,0.0
gin_dalaba,1995-04-20,6.6187,,3.3408,,,30.66,35.67,1.94,2.77,0.0
gin_dalaba,1995-04-21,6.8803,,2.736,,,30.56,41.06,1.73,2.43,0.0
gin_dalaba,1995-04-22,6.7846,,2.4672,,,31.71,29.8,1.19,1.7,0.01
gin_dalaba,1995-04-23,6.5004,,3.2208,,,32.31,29.68,2.2,3.06,0.22
gin_dalaba,1995-04-24,5.6645,,3.7992,,,30.96,43.73,1.64,2.33,1.01
gin_dalaba,1995-04-25,5.4178,,3.4416,,,30.81,47.27,1.96,2.69,0.73
gin_dalaba,1995-04-26,4.2742,,3.6216,,,28.36,60.7,1.53,2.07,3.36
gin_dalaba,1995-04-27,5.208,,3.3264,,,27.65,63.96,1.35,1.88,1.02
gin_dalaba,1995-04-28,6.3106,,3.0864,,,30.81,50.66,1.12,1.61,0.87
gin_dalaba,1995-04-29,5.4374,,2.9352,,,31.84,45.68,1.2,1.7,0.99
gin_dalaba,1995-04-30,6.0607,,3.1248,,,30.18,50.1,2.52,3.5,0.42
gin_dalaba,1995-05-01,5.8721,,4.5168,,,28.89,57.84,2.44,3.35,1.86
gin_dalaba,1995-05-02,5.917,,4.4808,,,29.4,51.84,2.02,2.8,2.27
gin_dalaba,1995-05-03,6.6986,,2.8416,,,30.01,48.71,1.75,2.51,1.38
gin_dalaba,1995-05-04,6.5426,,2.904,,,30.34,49.36,1.43,2.06,1.48
gin_dalaba,1995-05-05,6.5849,,3.2976,,,29.7,52.94,1.49,2.15,1.91
gin_dalaba,1995-05-06,6.2633,,3.1032,,,29.49,58.86,1.75,2.49,4.24
gin_dalaba,1995-05-07,6.5782,,2.892,,,29.39,56.66,1.92,2.71,0.48
gin_dalaba,1995-05-08,6.0936,,3.024,,,30.19,53.98,1.49,2.12,3.4
gin_dalaba,1995-05-09,6.4661,,3.168,,,29.2,62.06,1.25,1.87,7.32
gin_dalaba,1995-05-10,5.8147,,3.384,,,28.6,63.56,1.11,1.7,6.32
gin_dalaba,1995-05-11,4.7734,,3.6528,,,25.51,75.86,1.34,1.97,5.68
gin_dalaba,1995-05-12,6.5959,,3.0768,,,26.73,71.93,0.81,1.3,6.7
gin_dalaba,1995-05-13,4.0896,,4.1592,,,26.97,74.54,1.04,1.53,15.06
