localite,annee,mois,ghi,dni,dhi,kt,albedo,t2m,rh2m,vent_2m,vent_10m
gin_siguiri,2008,2,6.1586,4.2869,2.7852,0.65,0.13,28.24,15.92,2.46,3.64
gin_siguiri,2008,3,6.5045,4.5614,2.7115,0.64,0.15,30.93,20.57,2.42,3.52
gin_siguiri,2008,4,6.174,3.1913,3.1087,0.59,0.14,31.52,34.46,2.44,3.46
gin_siguiri,2008,5,6.0871,3.7109,2.766,0.58,0.14,30.71,52.17,2.22,3.12
gin_siguiri,2008,6,5.8226,3.5242,2.682,0.56,0.14,27.94,68.87,1.89,2.78
gin_siguiri,2008,7,5.1691,2.7811,2.5814,0.5,0.15,24.77,86.07,1.72,2.59
gin_siguiri,2008,8,5.2291,2.5337,2.6933,0.5,0.16,24.38,87.94,1.61,2.48
gin_siguiri,2008,9,5.316,2.9042,2.6086,0.52,0.15,24.92,86.67,1.3,2.07
gin_siguiri,2008,10,5.4221,3.1718,2.6278,0.56,0.14,25.18,83.42,1.33,2.07
gin_siguiri,2008,11,6.0014,5.801,1.9512,0.68,0.12,23.95,62.18,1.53,2.42
gin_siguiri,2008,12,5.7187,5.8922,1.8586,0.68,0.12,23.79,47.28,1.95,3.1
gin_siguiri,2009,1,5.5262,4.9231,2.0477,0.64,0.13,24.26,23.63,2.39,3.56
gin_siguiri,2009,2,5.8255,4.1743,2.6018,0.62,0.13,28.8,26.24,2.28,3.31
gin_siguiri,2009,3,6.2878,4.3402,2.604,0.62,0.14,32.25,27.6,2.04,2.86
gin_siguiri,2009,4,6.4661,4.0486,2.826,0.62,0.14,32.87,31.53,2.22,3.1
gin_siguiri,2009,5,6.1673,3.8184,2.7569,0.59,0.14,30.54,53.73,2.22,3.13
gin_siguiri,2009,6,5.8087,3.1699,2.819,0.56,0.14,27.06,75.35,1.77,2.61
gin_siguiri,2009,7,5.3556,2.8315,2.6494,0.52,0.16,25.55,83.48,1.52,2.33
gin_siguiri,2009,8,5.1607,2.4038,2.7226,0.5,0.16,24.65,88.12,1.48,2.29
gin_siguiri,2009,9,5.2704,2.6777,2.6376,0.52,0.16,24.73,87.94,1.47,2.28
gin_siguiri,2009,10,5.7943,4.1647,2.4178,0.6,0.14,25.46,81.11,1.17,1.86
gin_siguiri,2009,11,5.5363,4.9927,2.0304,0.63,0.14,23.46,66.94,1.53,2.39
gin_siguiri,2009,12,5.4665,5.1533,1.9841,0.65,0.13,23.07,49.14,1.92,3.04
gin_siguiri,2010,1,5.8994,5.6813,1.9507,0.68,0.13,25.34,26.29,2.05,3.13
gin_siguiri,2010,2,6.1848,4.8178,2.4367,0.65,0.14,29.29,25.85,2.42,3.53
gin_siguiri,2010,3,5.9904,3.048,3.0581,0.59,0.13,30.84,32.93,1.94,2.82
gin_siguiri,2010,4,5.8241,2.7346,3.0072,0.55,0.14,31.25,46.66,2.35,3.3
gin_siguiri,2010,5,5.5032,2.6945,2.7902,0.53,0.13,29.63,64.73,2.06,2.93
gin_siguiri,2010,6,5.3705,2.6995,2.7094,0.52,0.14,27.94,71.22,1.78,2.62
gin_siguiri,2010,7,5.0779,2.3117,2.7026,0.49,0.15,25.12,85.31,1.91,2.89
gin_siguiri,2010,8,4.9313,2.2339,2.6206,0.47,0.17,24.61,88.45,1.62,2.47
gin_siguiri,2010,9,5.2625,3.0276,2.4818,0.52,0.15,24.42,88.82,1.65,2.54
gin_siguiri,2010,10,5.5474,3.6684,2.508,0.58,0.15,25.12,84.78,1.44,2.26
gin_siguiri,2010,11,5.784,5.5848,1.8886,0.65,0.14,24.04,72.98,1.63,2.62
gin_siguiri,2010,12,5.5874,6.0749,1.5742,0.67,0.13,23.61,50.98,1.68,2.68
gin_siguiri,2011,1,5.5543,4.9198,2.0659,0.64,0.14,25.3,31.5,2.06,3.07
gin_siguiri,2011,2,6.523,5.7734,2.207,0.69,0.13,27.76,21.38,2.63,3.75
gin_siguiri,2011,3,6.2933,4.3284,2.6434,0.62,0.14,31.73,33.16,2.19,3.04
gin_siguiri,2011,4,6.3293,3.9478,2.869,0.6,0.15,31.56,37.4,2.47,3.44
gin_siguiri,2011,5,5.7866,3.2575,2.7439,0.55,0.14,29.71,60.6,2.25,3.16
gin_siguiri,2011,6,5.5366,2.7833,2.8675,0.53,0.14,27.67,70.95,1.7,2.5
gin_siguiri,2011,7,5.148,2.6004,2.5932,0.5,0.14,25.39,82.92,1.46,2.24
gin_siguiri,2011,8,5.0395,2.5013,2.5433,0.48,0.16,24.54,87.48,1.72,2.63
gin_siguiri,2011,9,5.5918,3.3168,2.6095,0.55,0.15,25.04,85.48,1.28,2.03
gin_siguiri,2011,10,5.5178,3.3442,2.592,0.57,0.14,25.42,79.11,1.31,2.06
gin_siguiri,2011,11,5.7972,5.4389,1.9723,0.66,0.14,25.56,57.12,1.5,2.36
gin_siguiri,2011,12,5.5498,5.0926,2.0945,0.66,0.12,23.01,33.45,2.18,3.46
gin_siguiri,2012,1,5.9933,5.7948,2.0342,0.69,0.13,25.1,20.6,2.77,4.04
gin_siguiri,2012,2,5.6974,3.6127,2.7118,0.6,0.14,27.26,18.06,2.76,3.97
gin_siguiri,2012,3,5.9374,2.6618,3.3185,0.58,0.13,30.35,18.93,2.44,3.52
gin_siguiri,2012,4,6.0518,3.3845,2.8536,0.58,0.14,32.08,37.03,2.32,3.24
gin_siguiri,2012,5,6.0624,3.439,2.8382,0.58,0.14,29.64,58.75,2.36,3.3
gin_siguiri,2012,6,5.4312,2.7617,2.783,0.52,0.13,26.62,76.0,1.97,2.89
gin_siguiri,2012,7,4.6958,2.3594,2.4209,0.45,0.15,24.61,86.67,1.8,2.71
gin_siguiri,2012,8,5.0369,2.5241,2.5716,0.48,0.16,24.42,88.48,1.73,2.65
gin_siguiri,2012,9,5.3023,3.0204,2.4886,0.52,0.15,24.58,87.32,1.59,2.45
gin_siguiri,2012,10,5.4691,3.8222,2.3503,0.57,0.14,25.09,82.83,1.13,1.81
gin_siguiri,2012,11,5.5478,4.9603,2.0218,0.63,0.13,25.68,73.06,1.21,1.89
gin_siguiri,2012,12,5.4343,5.231,1.8799,0.65,0.13,22.28,51.19,2.07,3.25
gin_siguiri,2013,1,5.6926,5.3798,1.969,0.65,0.13,24.26,29.62,2.33,3.49
gin_siguiri,2013,2,6.5602,5.8682,2.1463,0.69,0.14,28.17,18.34,2.23,3.28
gin_siguiri,2013,3,6.8018,5.6098,2.3318,0.67,0.14,32.21,31.94,2.29,3.21
gin_siguiri,2013,4,6.7699,4.656,2.7266,0.64,0.14,33.08,32.43,2.19,3.04
gin_siguiri,2013,5,6.0962,3.8366,2.6566,0.58,0.15,30.81,54.49,2.4,3.32
gin_siguiri,2013,6,5.7096,3.0312,2.8687,0.55,0.14,28.43,67.14,1.91,2.78
gin_siguiri,2013,7,5.4715,2.959,2.6873,0.53,0.17,25.93,79.09,1.58,2.39
gin_siguiri,2013,8,4.903,2.0527,2.6866,0.47,0.15,24.2,88.22,1.8,2.76
gin_siguiri,2013,9,5.4862,3.0343,2.6647,0.54,0.16,24.93,86.61,1.35,2.1
gin_siguiri,2013,10,5.5116,3.6749,2.4389,0.57,0.14,25.4,81.22,1.18,1.88
gin_siguiri,2013,11,5.8536,5.7737,1.8492,0.66,0.13,24.32,61.98,1.57,2.5
gin_siguiri,2013,12,5.4924,5.5037,1.7902,0.65,0.13,23.44,43.74,2.05,3.19
gin_siguiri,2014,1,5.7826,5.3825,2.023,0.67,0.14,27.15,26.86,2.1,3.12
gin_siguiri,2014,2,6.4505,5.3501,2.3465,0.68,0.14,27.53,16.78,2.68,3.86
gin_siguiri,2014,3,6.9146,5.275,2.551,0.68,0.15,29.92,19.28,1.99,2.9
gin_siguiri,2014,4,6.8885,4.9786,2.6474,0.65,0.15,32.51,37.68,2.52,3.5
gin_siguiri,2014,5,5.6213,3.1798,2.6522,0.54,0.14,28.59,66.01,2.23,3.18
gin_siguiri,2014,6,5.725,3.1781,2.7686,0.55,0.15,26.47,80.46,1.57,2.38
gin_siguiri,2014,7,5.6254,2.9626,2.8409,0.54,0.15,25.3,85.53,1.51,2.31
gin_siguiri,2014,8,5.0333,2.3846,2.6069,0.48,0.16,24.41,87.3,1.63,2.5
gin_siguiri,2014,9,5.3494,2.8442,2.6381,0.52,0.15,24.76,86.4,1.26,1.98
gin_siguiri,2014,10,5.6561,3.8633,2.4895,0.59,0.14,25.68,81.23,1.1,1.77
gin_siguiri,2014,11,5.423,4.6226,2.0378,0.61,0.12,25.14,65.64,1.23,1.94
gin_siguiri,2014,12,5.5817,5.4732,1.962,0.66,0.13,23.29,43.65,2.0,3.13
gin_siguiri,2015,1,5.557,4.2082,2.3942,0.64,0.13,24.75,20.47,2.05,3.1
gin_siguiri,2015,2,6.3007,5.3887,2.2855,0.67,0.14,28.65,24.88,2.04,2.95
gin_siguiri,2015,3,6.4793,4.2557,2.8279,0.64,0.13,29.72,20.88,2.3,3.32
gin_siguiri,2015,4,6.2016,2.9717,3.3024,0.59,0.14,32.01,34.65,2.26,3.21
gin_siguiri,2015,5,5.7768,2.9551,2.873,0.55,0.13,29.67,60.41,2.37,3.32
gin_siguiri,2015,6,5.7005,3.0444,2.8658,0.55,0.13,26.95,77.44,1.9,2.8
gin_siguiri,2015,7,5.1833,2.6806,2.6182,0.5,0.15,25.4,85.62,1.55,2.35
gin_siguiri,2015,8,5.0594,2.443,2.6239,0.49,0.24,24.74,88.75,1.74,2.65
gin_siguiri,2015,9,5.4202,2.7173,2.7305,0.53,0.17,24.98,87.94,1.28,2.01
gin_siguiri,2015,10,5.3153,3.2066,2.5524,0.55,0.14,25.7,84.31,1.09,1.74
gin_siguiri,2015,11,5.6443,5.0347,2.0652,0.64,0.13,23.94,68.28,1.44,2.29
gin_siguiri,2015,12,5.0239,3.4762,2.4079,0.6,0.12,20.68,54.73,1.9,3.12
gin_siguiri,2016,1,4.7621,3.4687,2.1221,0.55,0.13,23.36,40.18,2.41,3.65
gin_siguiri,2016,2,6.1502,4.033,2.8327,0.65,0.12,26.48,16.25,2.29,3.43
gin_siguiri,2016,3,6.8827,5.4986,2.436,0.68,0.13,31.0,19.14,1.87,2.75
gin_siguiri,2016,4,6.6226,4.4791,2.7122,0.63,0.14,33.11,36.26,2.19,3.07
gin_siguiri,2016,5,6.1874,3.588,2.8526,0.59,0.14,30.64,57.67,2.47,3.43
gin_siguiri,2016,6,5.628,2.9218,2.8378,0.54,0.14,26.94,76.26,2.02,2.95
gin_siguiri,2016,7,4.9675,2.2927,2.634,0.48,0.16,24.77,87.29,1.77,2.68
gin_siguiri,2016,8,4.9214,2.3813,2.5584,0.47,0.16,24.72,88.53,1.58,2.43
gin_siguiri,2016,9,5.4554,3.133,2.5553,0.54,0.16,24.92,86.16,1.28,2.01
gin_siguiri,2016,10,5.7036,3.7279,2.6218,0.59,0.13,26.11,79.66,1.11,1.75
gin_siguiri,2016,11,5.4725,4.5833,2.1506,0.62,0.12,25.14,65.05,1.3,2.01
gin_siguiri,2016,12,5.333,4.8871,2.0258,0.63,0.12,24.32,47.57,2.06,3.24
gin_siguiri,2017,1,6.0907,6.479,1.7162,0.7,0.13,25.74,25.33,1.98,2.99
gin_siguiri,2017,2,5.9611,4.0534,2.7881,0.63,0.13,29.06,21.1,2.28,3.33
gin_siguiri,2017,3,6.5146,4.6538,2.6182,0.64,0.14,31.56,25.98,2.08,3.01
gin_siguiri,2017,4,6.7625,4.2516,2.9803,0.64,0.14,32.08,33.91,2.07,2.93
gin_siguiri,2017,5,5.7034,3.2184,2.7187,0.54,0.15,29.66,63.54,2.06,2.89
gin_siguiri,2017,6,5.5975,2.8786,2.8253,0.54,0.14,27.15,76.33,1.68,2.46
gin_siguiri,2017,7,5.2975,2.7977,2.6417,0.51,0.17,25.33,84.77,1.5,2.3
gin_siguiri,2017,8,5.201,2.6023,2.6527,0.5,0.16,24.84,87.52,1.63,2.5
gin_siguiri,2017,9,5.7038,3.4918,2.5716,0.56,0.15,25.47,84.5,1.24,1.95
gin_siguiri,2017,10,6.0168,4.3519,2.497,0.63,0.14,25.88,75.52,1.21,1.91
gin_siguiri,2017,11,5.4067,4.1234,2.3299,0.61,0.13,25.33,56.45,1.38,2.21
gin_siguiri,2017,12,5.4746,4.6054,2.2793,0.65,0.12,24.91,33.7,2.46,3.73
gin_siguiri,2018,1,5.5747,4.2746,2.4281,0.64,0.13,25.33,19.89,2.62,3.82
gin_siguiri,2018,2,5.8409,4.3942,2.496,0.62,0.14,28.8,26.72,2.65,3.75
gin_siguiri,2018,3,6.4654,4.897,2.3902,0.64,0.15,31.37,26.71,2.39,3.42
gin_siguiri,2018,4,6.5035,4.4722,2.6878,0.62,0.14,32.06,37.99,2.23,3.11
gin_siguiri,2018,5,6.4046,4.1066,2.8174,0.61,0.14,31.75,47.51,2.53,3.51
gin_siguiri,2018,6,5.4881,2.7821,2.7566,0.53,0.15,27.29,73.61,1.87,2.73
gin_siguiri,2018,7,5.141,2.37,2.724,0.5,0.15,24.91,86.29,1.68,2.57
gin_siguiri,2018,8,4.7191,1.967,2.616,0.45,0.17,24.0,89.3,1.84,2.8
gin_siguiri,2018,9,5.0148,2.4041,2.6189,0.49,0.16,24.41,88.75,1.56,2.46
gin_siguiri,2018,10,5.4523,3.2117,2.6604,0.57,0.13,25.45,82.76,1.2,1.91
gin_siguiri,2018,11,5.4506,4.3159,2.3071,0.62,0.13,24.5,71.19,1.43,2.26
gin_siguiri,2018,12,5.7739,5.9734,1.7904,0.69,0.13,22.93,49.93,2.02,3.23
gin_siguiri,2019,1,5.9239,5.8459,1.8984,0.68,0.13,25.36,24.05,2.16,3.25
gin_siguiri,2019,2,6.1301,4.404,2.6633,0.65,0.14,28.24,20.67,2.53,3.64
gin_siguiri,2019,3,6.4514,4.2434,2.827,0.63,0.14,29.74,26.27,2.2,3.13
gin_siguiri,2019,4,6.5798,4.7167,2.5558,0.63,0.15,32.62,35.93,2.36,3.3
gin_siguiri,2019,5,6.2323,4.1964,2.6609,0.59,0.15,31.89,50.61,2.58,3.55
gin_siguiri,2019,6,6.2086,4.0267,2.7389,0.6,0.14,28.73,68.31,2.07,2.98
gin_siguiri,2019,7,5.3472,2.6326,2.7751,0.52,0.14,25.55,84.2,1.49,2.26
gin_siguiri,2019,8,4.9481,2.5032,2.5169,0.48,0.18,24.61,88.57,1.88,2.87
gin_siguiri,2019,9,5.4564,2.8615,2.676,0.53,0.15,25.3,85.63,1.23,1.94
gin_siguiri,2019,10,5.5901,3.9919,2.3911,0.58,0.14,25.22,83.34,1.41,2.24
gin_siguiri,2019,11,5.7631,5.5783,1.9078,0.65,0.13,24.73,69.9,1.48,2.33
gin_siguiri,2019,12,5.8896,6.5518,1.5953,0.7,0.13,23.36,47.19,1.89,3.0
gin_siguiri,2020,1,5.4977,4.2622,2.4029,0.63,0.13,24.74,26.0,2.56,3.82
gin_siguiri,2020,2,6.3504,5.0357,2.4893,0.67,0.14,27.59,19.09,2.68,3.96
gin_siguiri,2020,3,6.582,4.853,2.5817,0.65,0.15,30.67,29.56,2.0,2.85
gin_siguiri,2020,4,6.1452,3.8573,2.6738,0.58,0.15,29.0,60.16,1.99,2.88
gin_siguiri,2020,5,5.8351,3.449,2.6318,0.56,0.15,28.06,72.49,1.96,2.85
gin_siguiri,2020,6,5.7185,3.0281,2.8421,0.55,0.13,26.35,81.94,1.53,2.31
gin_siguiri,2020,7,4.6483,1.8718,2.616,0.45,0.16,24.9,87.04,1.85,2.8
gin_siguiri,2020,8,4.716,1.9061,2.6023,0.45,0.16,24.53,89.36,2.02,3.07
gin_siguiri,2020,9,5.3453,2.9729,2.5481,0.52,0.16,24.65,88.72,1.53,2.38
gin_siguiri,2020,10,5.969,4.7438,2.2601,0.62,0.14,25.01,79.78,1.41,2.22
gin_siguiri,2020,11,6.1445,6.5539,1.6805,0.7,0.14,23.96,62.9,1.63,2.64
gin_siguiri,2020,12,5.8234,6.5789,1.5725,0.69,0.13,26.05,45.65,2.01,3.08
gin_telimele,1991,1,5.2303,,2.6813,,,27.18,34.49,1.39,2.16
gin_telimele,1991,2,5.9177,,2.7221,,,28.8,31.29,1.55,2.29
gin_telimele,1991,3,6.4975,,2.8834,,,29.81,32.45,1.42,2.06
gin_telimele,1991,4,6.7666,,2.7144,,,29.8,39.25,1.9,2.66
gin_telimele,1991,5,6.2712,,2.9554,,,28.66,54.08,1.93,2.71
gin_telimele,1991,6,5.1948,,4.2804,,,26.15,80.3,1.44,2.13
gin_telimele,1991,7,4.5506,,4.1299,,,23.43,91.97,1.84,2.79
gin_telimele,1991,8,4.3351,,4.1374,,,23.08,92.68,1.84,2.82
gin_telimele,1991,9,5.0023,,3.9281,,,24.21,88.41,1.13,1.81
gin_telimele,1991,10,4.9615,,3.6948,,,23.66,87.14,1.16,1.9
gin_telimele,1991,11,5.1569,,3.0703,,,23.05,72.78,1.36,2.38
gin_telimele,1991,12,5.1821,,2.221,,,23.61,62.31,1.27,2.15
gin_telimele,1992,1,5.2925,,2.382,,,25.25,44.93,1.51,2.38
gin_telimele,1992,2,5.6959,,3.0254,,,28.15,38.47,1.73,2.54
gin_telimele,1992,3,5.9983,,3.0463,,,29.28,27.95,1.68,2.43
gin_telimele,1992,4,6.5414,,2.7756,,,28.79,49.91,1.61,2.34
gin_telimele,1992,5,5.3736,,3.9725,,,25.9,73.78,1.62,2.37
gin_telimele,1992,6,4.9596,,4.3066,,,24.52,87.83,1.49,2.27
gin_telimele,1992,7,4.3723,,4.0514,,,23.3,91.64,1.98,2.99
gin_telimele,1992,8,4.1347,,3.828,,,22.91,92.99,2.23,3.38
gin_telimele,1992,9,4.9824,,3.883,,,23.63,89.33,1.45,2.27
gin_telimele,1992,10,5.1634,,3.7068,,,24.16,85.95,1.04,1.73
gin_telimele,1992,11,5.1053,,2.7514,,,22.81,75.18,1.27,2.23
gin_telimele,1992,12,5.2961,,2.3018,,,23.35,61.84,1.11,1.93
gin_telimele,1993,1,5.2944,,2.4547,,,24.57,43.91,1.5,2.4
gin_telimele,1993,2,5.8286,,2.7449,,,28.01,33.42,1.59,2.4
gin_telimele,1993,3,6.4044,,2.9338,,,28.94,42.48,1.8,2.56
gin_telimele,1993,4,6.2952,,2.9585,,,30.05,44.21,1.94,2.7
gin_telimele,1993,5,5.6791,,3.7452,,,26.32,77.58,1.6,2.35
gin_telimele,1993,6,4.9954,,3.9778,,,24.92,87.5,1.32,2.03
gin_telimele,1993,7,4.643,,4.2221,,,23.52,91.78,2.0,3.02
gin_telimele,1993,8,4.579,,4.0889,,,23.4,91.89,1.82,2.78
gin_telimele,1993,9,5.1893,,3.809,,,23.84,89.15,1.43,2.27
gin_telimele,1993,10,5.047,,3.3295,,,24.37,85.26,1.12,1.87
gin_telimele,1993,11,5.3582,,2.7067,,,23.96,78.04,1.19,2.02
gin_telimele,1993,12,5.4156,,2.0513,,,23.67,54.55,1.28,2.2
gin_telimele,1994,1,5.7706,,2.203,,,25.29,37.34,1.38,2.21
gin_telimele,1994,2,6.161,,2.514,,,27.96,29.56,1.33,2.04
gin_telimele,1994,3,6.5654,,2.6182,,,29.46,37.16,1.6,2.29
gin_telimele,1994,4,6.3576,,2.9554,,,29.2,44.88,1.8,2.55
gin_telimele,1994,5,5.9628,,2.9011,,,27.43,65.65,1.55,2.25
gin_telimele,1994,6,5.0998,,4.0224,,,24.75,87.63,1.36,2.07
gin_telimele,1994,7,4.8026,,4.5029,,,23.38,91.4,1.91,2.89
gin_telimele,1994,8,4.2386,,4.014,,,22.89,92.97,2.34,3.53
gin_telimele,1994,9,5.0002,,4.1974,,,23.27,92.63,1.77,2.71
gin_telimele,1994,10,5.3542,,3.8083,,,23.76,89.47,1.27,2.05
gin_telimele,1994,11,5.3172,,2.7698,,,23.71,77.9,1.2,2.08
gin_telimele,1994,12,5.016,,2.2243,,,22.39,62.21,1.44,2.49
gin_telimele,1995,1,5.213,,2.2574,,,24.62,39.9,1.43,2.33
gin_telimele,1995,2,5.7466,,2.754,,,27.97,31.73,1.38,2.1
gin_telimele,1995,3,6.4387,,2.7974,,,30.45,34.43,1.69,2.41
gin_telimele,1995,4,6.3782,,3.053,,,30.86,39.32,1.81,2.53
gin_telimele,1995,5,5.8894,,3.2244,,,28.3,63.16,1.58,2.26
gin_telimele,1995,6,5.177,,4.195,,,25.6,84.58,1.4,2.1
gin_telimele,1995,7,4.632,,3.9547,,,23.83,90.94,1.91,2.9
gin_telimele,1995,8,4.2694,,3.893,,,23.31,92.8,2.11,3.21
gin_telimele,1995,9,5.1362,,4.1292,,,23.99,90.42,1.48,2.29
gin_telimele,1995,10,5.3518,,3.5335,,,24.61,83.69,1.04,1.7
gin_telimele,1995,11,5.323,,2.8344,,,23.82,70.09,1.18,2.07
gin_telimele,1995,12,5.0078,,2.2963,,,24.16,58.64,1.44,2.37
gin_telimele,1996,1,5.6722,,2.3304,,,26.98,42.37,1.26,1.95
gin_telimele,1996,2,6.0943,,2.5642,,,28.65,39.52,1.52,2.22
gin_telimele,1996,3,6.0487,,2.9035,,,29.86,35.71,1.91,2.71
gin_telimele,1996,4,6.6859,,2.5946,,,29.41,44.95,1.9,2.7
gin_telimele,1996,5,5.7442,,3.121,,,28.48,62.68,1.76,2.49
gin_telimele,1996,6,4.9819,,4.3322,,,24.97,86.59,1.4,2.13
gin_telimele,1996,7,4.5871,,4.0241,,,23.93,89.63,1.57,2.39
gin_telimele,1996,8,4.6284,,4.1779,,,23.37,92.11,2.06,3.12
gin_telimele,1996,9,4.7242,,3.9487,,,23.95,90.23,1.73,2.66
gin_telimele,1996,10,5.3659,,3.569,,,24.48,84.72,1.0,1.66
gin_telimele,1996,11,5.2884,,2.7852,,,23.52,68.46,1.05,1.75
gin_telimele,1996,12,5.2978,,2.1876,,,24.04,54.64,1.14,1.85
gin_telimele,1997,1,5.5538,,2.483,,,26.95,42.28,1.58,2.42
gin_telimele,1997,2,6.0329,,2.6861,,,27.53,33.46,1.5,2.3
gin_telimele,1997,3,6.2105,,3.0778,,,28.7,33.1,1.65,2.41
gin_telimele,1997,4,6.7745,,2.5104,,,28.0,56.99,1.57,2.25
gin_telimele,1997,5,5.7098,,3.4754,,,26.32,76.33,1.37,2.03
gin_telimele,1997,6,4.6812,,4.0728,,,24.66,88.71,1.43,2.18
gin_telimele,1997,7,4.5523,,4.1803,,,23.66,90.87,1.95,2.92
gin_telimele,1997,8,4.4746,,4.2211,,,23.6,92.01,2.17,3.29
gin_telimele,1997,9,5.0155,,3.9103,,,24.3,89.34,1.42,2.2
gin_telimele,1997,10,5.1166,,3.5717,,,24.85,85.38,0.98,1.64
gin_telimele,1997,11,5.1094,,3.3588,,,24.32,76.5,1.06,1.8
gin_telimele,1997,12,5.2507,,2.3131,,,24.09,56.18,1.06,1.78
gin_telimele,1998,1,5.5231,,2.5246,,,26.1,35.91,1.43,2.32
gin_telimele,1998,2,6.1951,,2.611,,,29.97,36.15,1.47,2.21
gin_telimele,1998,3,6.1718,,3.2465,,,30.46,33.63,1.66,2.38
gin_telimele,1998,4,6.3271,,2.886,,,31.11,44.88,2.27,3.11
gin_telimele,1998,5,5.6417,,3.9617,,,30.35,51.51,1.88,2.61
gin_telimele,1998,6,5.0395,,4.0867,,,26.47,78.93,1.46,2.15
gin_telimele,1998,7,4.6416,,4.229,,,24.31,90.26,1.83,2.75
gin_telimele,1998,8,4.4114,,4.1117,,,23.53,92.75,2.05,3.11
gin_telimele,1998,9,4.7604,,3.9626,,,23.91,91.93,1.88,2.87
gin_telimele,1998,10,5.0074,,3.7085,,,24.96,85.76,1.18,1.89
gin_telimele,1998,11,5.3539,,2.9578,,,24.28,68.89,1.14,2.0
gin_telimele,1998,12,5.1427,,2.2536,,,25.01,56.41,1.19,1.97
gin_telimele,1999,1,5.5447,,2.4418,,,27.09,39.61,1.41,2.16
gin_telimele,1999,2,6.1397,,2.7276,,,28.28,26.95,1.42,2.14
gin_telimele,1999,3,6.5952,,2.857,,,29.9,36.85,1.68,2.37
gin_telimele,1999,4,6.365,,2.8949,,,30.18,42.18,1.95,2.69
gin_telimele,1999,5,6.1543,,3.0773,,,27.37,69.05,1.6,2.3
gin_telimele,1999,6,5.2265,,3.5762,,,24.99,85.83,1.21,1.88
gin_telimele,1999,7,4.5878,,4.0704,,,23.75,90.25,1.72,2.61
gin_telimele,1999,8,3.9605,,3.7471,,,22.94,93.55,2.36,3.56
gin_telimele,1999,9,4.6841,,3.9866,,,23.73,90.89,1.64,2.55
gin_telimele,1999,10,4.9997,,3.7476,,,23.92,87.79,1.27,2.03
gin_telimele,1999,11,4.7933,,3.0298,,,23.65,74.51,1.2,2.08
gin_telimele,1999,12,5.1938,,2.2063,,,23.19,55.91,1.35,2.34
gin_telimele,2000,1,5.3208,,2.3916,,,26.69,52.46,1.38,2.13
gin_telimele,2000,2,6.2374,,2.6016,,,27.92,31.63,1.43,2.16
gin_telimele,2000,3,6.5477,,2.8831,,,29.53,35.86,1.52,2.23
gin_telimele,2000,4,6.1618,,2.9981,,,29.42,50.51,2.22,3.05
gin_telimele,2000,5,5.9446,,2.9424,,,29.47,54.39,1.77,2.49
gin_telimele,2000,6,4.8854,,3.9871,,,25.81,79.79,1.36,2.01
gin_telimele,2000,7,4.7035,,4.2415,,,23.93,88.04,1.91,2.86
gin_telimele,2000,8,4.4196,,4.1287,,,23.48,90.59,1.74,2.65
gin_telimele,2000,9,4.7206,,4.0358,,,24.08,89.02,1.31,2.05
gin_telimele,2000,10,5.0388,,3.7063,,,24.18,84.4,1.14,1.84
gin_telimele,2000,11,5.0213,,2.6827,,,23.7,71.69,1.03,1.73
gin_telimele,2000,12,5.3354,,2.1113,,,24.03,51.77,1.06,1.75
gin_telimele,2001,1,5.7598,5.1806,2.0808,0.65,0.1,25.87,35.27,1.08,1.76
gin_telimele,2001,2,6.0977,4.5794,2.4756,0.64,0.1,28.09,23.78,1.43,2.2
gin_telimele,2001,3,6.7802,5.4185,2.3566,0.66,0.11,29.29,40.51,1.73,2.47
gin_telimele,2001,4,6.5702,4.1208,2.8673,0.63,0.1,29.85,45.03,1.99,2.78
gin_telimele,2001,5,6.1399,3.8028,2.7211,0.59,0.1,28.76,56.2,2.1,2.91
gin_telimele,2001,6,5.0618,2.221,2.6861,0.49,0.13,26.32,74.93,1.64,2.35
gin_telimele,2001,7,4.6822,1.662,2.6518,0.45,0.13,24.76,83.58,2.04,3.01
gin_telimele,2001,8,4.1578,0.8772,2.6364,0.4,0.14,23.66,90.39,2.2,3.31
gin_telimele,2001,9,4.9488,2.2392,2.5879,0.48,0.12,24.1,87.97,1.4,2.18
gin_telimele,2001,10,5.3935,3.2378,2.5286,0.56,0.14,25.02,83.15,1.02,1.68
gin_telimele,2001,11,4.943,3.2784,2.2644,0.55,0.13,25.12,69.24,1.09,1.8
gin_telimele,2001,12,4.9358,4.1858,1.9728,0.58,0.12,26.27,44.55,1.33,2.13
gin_telimele,2002,1,5.2822,4.2406,2.1533,0.6,0.11,27.16,29.54,1.77,2.68
gin_telimele,2002,2,6.0242,4.5979,2.4194,0.63,0.1,28.8,27.69,1.53,2.3
gin_telimele,2002,3,6.4637,4.4777,2.647,0.63,0.1,29.54,37.99,1.86,2.66
gin_telimele,2002,4,6.5263,4.2691,2.7146,0.62,0.1,30.48,36.29,1.9,2.66
gin_telimele,2002,5,6.3458,3.9216,2.8541,0.61,0.1,30.47,46.34,2.07,2.86
gin_telimele,2002,6,4.6459,1.7326,2.5951,0.45,0.12,26.3,76.82,1.81,2.62
gin_telimele,2002,7,4.6642,1.7503,2.5706,0.45,0.17,25.06,84.46,1.63,2.45
gin_telimele,2002,8,4.1731,1.2797,2.4799,0.4,0.14,24.05,89.13,1.81,2.75
